x_center,y_center,box_length,score
179.0,663.0,17.0,0.6796941161155701
108.0,424.0,21.0,0.6774091720581055
702.0,627.0,26.0,0.6709172129631042
233.0,779.0,19.0,0.6441149115562439
61.0,791.0,17.0,0.6288108825683594
405.0,83.0,19.0,0.6265671253204346
661.0,445.0,24.0,0.6160361170768738
31.0,578.0,17.0,0.6103582382202148
891.0,67.0,25.0,0.6100022792816162
328.0,269.0,24.0,0.604522168636322
709.0,864.0,25.0,0.5984525680541992
773.0,489.0,21.0,0.5914880037307739
691.0,607.0,17.0,0.5701485872268677
86.0,965.0,21.0,0.552463710308075
807.0,369.0,19.0,0.5506495237350464
278.0,420.0,23.0,0.5499395728111267
211.0,802.0,19.0,0.5464593172073364
491.0,464.0,21.0,0.5435190796852112
515.0,768.0,19.0,0.5365410447120667
278.0,862.0,17.0,0.5340280532836914
451.0,703.0,17.0,0.5318800806999207
883.0,410.0,19.0,0.5284128189086914
933.0,120.0,17.0,0.5276203751564026
353.0,511.0,26.0,0.527588963508606
55.0,349.0,17.0,0.5201305150985718
736.0,975.0,17.0,0.5156596899032593
177.0,373.0,19.0,0.5123804211616516
594.0,752.0,19.0,0.5091755986213684
681.0,991.0,23.0,0.5046482682228088
826.0,779.0,19.0,0.5035742521286011
56.0,280.0,23.0,0.5015978217124939
