x_center,y_center,box_length,score
634.0,471.0,24.0,0.7586916089057922
384.0,48.0,26.0,0.7490691542625427
221.0,230.0,34.0,0.7413175702095032
347.0,102.0,24.0,0.735662579536438
135.0,711.0,23.0,0.7238592505455017
319.0,150.0,21.0,0.7126402258872986
517.0,618.0,72.0,0.7124783992767334
352.0,427.0,36.0,0.7011830806732178
387.0,101.0,29.0,0.6985266804695129
423.0,75.0,24.0,0.6940292716026306
538.0,271.0,31.0,0.6924561858177185
284.0,191.0,23.0,0.6833901405334473
963.0,242.0,21.0,0.6828436851501465
480.0,129.0,26.0,0.6582407355308533
594.0,653.0,24.0,0.6577516794204712
126.0,666.0,24.0,0.648769199848175
979.0,752.0,26.0,0.647080659866333
825.0,605.0,24.0,0.6416500210762024
274.0,476.0,25.0,0.6375152468681335
436.0,251.0,24.0,0.6095352172851562
499.0,739.0,17.0,0.5822210311889648
628.0,878.0,21.0,0.5807622671127319
407.0,502.0,21.0,0.5792162418365479
798.0,667.0,21.0,0.5725304484367371
462.0,492.0,24.0,0.5690633058547974
898.0,625.0,24.0,0.5627550482749939
610.0,784.0,19.0,0.560991108417511
415.0,23.0,21.0,0.5586674809455872
299.0,336.0,19.0,0.5476915836334229
866.0,660.0,17.0,0.5198618769645691
800.0,17.0,19.0,0.5092174410820007
92.0,92.0,17.0,0.5060023069381714
628.0,656.0,19.0,0.5055850744247437
429.0,630.0,48.0,0.5036388635635376
