x_center,y_center,box_length,score
601.0,769.0,71.0,0.7443740367889404
821.0,567.0,37.0,0.6880685091018677
901.0,388.0,43.0,0.675340473651886
609.0,648.0,50.0,0.6578134298324585
557.0,965.0,27.0,0.6438843011856079
365.0,650.0,182.0,0.6194401979446411
844.0,376.0,32.0,0.6020250916481018
102.0,468.0,42.0,0.5981332063674927
244.0,426.0,40.0,0.5787265300750732
385.0,305.0,204.0,0.5775300860404968
949.0,528.0,48.0,0.5768548846244812
260.0,532.0,35.0,0.5761032700538635
836.0,499.0,53.0,0.5713431239128113
847.0,987.0,67.0,0.568198561668396
44.0,567.0,43.0,0.543716311454773
545.0,180.0,26.0,0.5409255027770996
112.0,331.0,26.0,0.5325552821159363
696.0,800.0,24.0,0.527015745639801
850.0,553.0,32.0,0.5247988700866699
98.0,714.0,34.0,0.5247633457183838
340.0,939.0,54.0,0.5230773091316223
837.0,905.0,100.0,0.5199106931686401
702.0,608.0,35.0,0.5164140462875366
309.0,543.0,21.0,0.5156378149986267
189.0,721.0,40.0,0.5140835046768188
240.0,98.0,77.0,0.5140033960342407
755.0,966.0,40.0,0.5130414366722107
168.0,975.0,53.0,0.5082009434700012
553.0,385.0,46.0,0.5055590867996216
224.0,611.0,72.0,0.5052313804626465
233.0,746.0,24.0,0.5052013993263245
391.0,446.0,26.0,0.5005202293395996
890.0,269.0,147.0,0.5003223419189453
