x_center,y_center,box_length,score
799.0,945.0,54.0,0.7709914445877075
469.0,351.0,46.0,0.6823037266731262
622.0,433.0,19.0,0.648564875125885
153.0,977.0,32.0,0.6426709294319153
316.0,413.0,29.0,0.6343439817428589
371.0,498.0,37.0,0.6252633333206177
751.0,127.0,59.0,0.6233623027801514
937.0,766.0,21.0,0.6208956241607666
583.0,662.0,29.0,0.6188330054283142
638.0,714.0,27.0,0.6179120540618896
405.0,514.0,24.0,0.6158347129821777
667.0,371.0,19.0,0.6143974661827087
750.0,803.0,48.0,0.6099514365196228
540.0,822.0,29.0,0.6083802580833435
837.0,666.0,26.0,0.5971481204032898
690.0,761.0,21.0,0.5847251415252686
802.0,57.0,21.0,0.5750538110733032
896.0,998.0,17.0,0.5668362379074097
217.0,815.0,24.0,0.562690258026123
133.0,602.0,19.0,0.5605376362800598
780.0,260.0,43.0,0.5578705072402954
182.0,343.0,37.0,0.5564712882041931
417.0,699.0,27.0,0.5543772578239441
296.0,38.0,29.0,0.5520326495170593
925.0,1005.0,37.0,0.5477839112281799
801.0,25.0,50.0,0.547740638256073
831.0,711.0,34.0,0.5453122854232788
457.0,621.0,25.0,0.535866916179657
578.0,799.0,26.0,0.5337367653846741
845.0,937.0,24.0,0.5314822793006897
804.0,663.0,43.0,0.519720733165741
695.0,328.0,21.0,0.5184642672538757
252.0,467.0,17.0,0.5176373720169067
852.0,879.0,35.0,0.5096648335456848
482.0,599.0,17.0,0.5094465613365173
554.0,802.0,31.0,0.5081050992012024
445.0,120.0,29.0,0.5070860385894775
944.0,331.0,24.0,0.5055076479911804
327.0,30.0,42.0,0.5030651688575745
954.0,86.0,117.0,0.5030618906021118
