x_center,y_center,box_length,score
519.0,948.0,80.0,0.79381263256073
174.0,851.0,21.0,0.7934049963951111
411.0,978.0,26.0,0.7744836807250977
354.0,604.0,32.0,0.7458273768424988
911.0,594.0,32.0,0.743037760257721
880.0,338.0,29.0,0.7364391088485718
451.0,638.0,24.0,0.706781268119812
592.0,385.0,21.0,0.7025390863418579
193.0,678.0,31.0,0.6792480945587158
576.0,521.0,93.0,0.6789817214012146
511.0,382.0,29.0,0.6754747033119202
625.0,639.0,50.0,0.6682666540145874
392.0,347.0,21.0,0.6660150289535522
231.0,680.0,19.0,0.6563035249710083
284.0,229.0,21.0,0.6509392261505127
806.0,101.0,40.0,0.6505628824234009
943.0,509.0,29.0,0.6501386761665344
789.0,916.0,32.0,0.6479660272598267
907.0,295.0,21.0,0.6442607641220093
835.0,161.0,32.0,0.6419525146484375
421.0,995.0,24.0,0.6333843469619751
646.0,790.0,17.0,0.6287853717803955
648.0,82.0,32.0,0.6237389445304871
922.0,783.0,21.0,0.6227215528488159
66.0,573.0,114.0,0.618777871131897
660.0,423.0,29.0,0.6030435562133789
915.0,402.0,35.0,0.6014134287834167
335.0,51.0,19.0,0.5993020534515381
876.0,798.0,24.0,0.5972101092338562
1001.0,318.0,24.0,0.5932508707046509
728.0,17.0,29.0,0.5905441045761108
861.0,501.0,21.0,0.5854393243789673
727.0,602.0,19.0,0.5834440588951111
396.0,742.0,21.0,0.5830009579658508
500.0,350.0,29.0,0.5795870423316956
984.0,724.0,26.0,0.5790820717811584
669.0,865.0,21.0,0.5778433084487915
492.0,43.0,53.0,0.577724814414978
921.0,333.0,58.0,0.5775914192199707
695.0,208.0,40.0,0.5763612389564514
584.0,167.0,24.0,0.5762332081794739
97.0,280.0,111.0,0.5734495520591736
825.0,810.0,21.0,0.5717940330505371
659.0,232.0,19.0,0.5710785984992981
778.0,149.0,26.0,0.5678521990776062
730.0,651.0,53.0,0.566449761390686
215.0,39.0,29.0,0.5655251741409302
517.0,611.0,21.0,0.5619991421699524
758.0,27.0,35.0,0.5596947073936462
941.0,115.0,53.0,0.5587524771690369
280.0,627.0,17.0,0.5570342540740967
897.0,719.0,21.0,0.5559424161911011
296.0,157.0,19.0,0.5557194352149963
927.0,156.0,31.0,0.5553196668624878
874.0,101.0,56.0,0.5501874089241028
424.0,646.0,43.0,0.548784077167511
920.0,546.0,32.0,0.5411930084228516
909.0,25.0,32.0,0.5362845659255981
154.0,694.0,45.0,0.5340925455093384
321.0,618.0,24.0,0.5273779034614563
974.0,365.0,19.0,0.5269747972488403
464.0,822.0,32.0,0.5260419845581055
963.0,881.0,21.0,0.5254336595535278
445.0,483.0,26.0,0.524881899356842
946.0,444.0,35.0,0.5247504115104675
897.0,381.0,35.0,0.5242646336555481
188.0,387.0,58.0,0.5231890082359314
151.0,843.0,21.0,0.5201762318611145
553.0,991.0,23.0,0.5179998278617859
382.0,603.0,17.0,0.5173584818840027
984.0,697.0,19.0,0.517044186592102
933.0,483.0,21.0,0.5162479877471924
775.0,864.0,29.0,0.5140460133552551
734.0,43.0,26.0,0.5138255953788757
658.0,452.0,24.0,0.5073149800300598
225.0,135.0,31.0,0.5059740543365479
194.0,284.0,17.0,0.5040440559387207
722.0,285.0,24.0,0.5020007491111755
346.0,159.0,64.0,0.5011130571365356
455.0,964.0,17.0,0.5005466341972351
