x_center,y_center,box_length,score
730.0,462.0,63.0,0.8704497814178467
380.0,830.0,53.0,0.86934494972229
648.0,901.0,53.0,0.8595753312110901
54.0,535.0,45.0,0.8574424982070923
250.0,780.0,56.0,0.8500298857688904
317.0,260.0,65.0,0.8452863693237305
92.0,826.0,59.0,0.8415208458900452
513.0,148.0,69.0,0.8401591181755066
428.0,264.0,45.0,0.8357717394828796
129.0,158.0,50.0,0.835404634475708
608.0,619.0,45.0,0.8342384099960327
915.0,827.0,77.0,0.8327033519744873
416.0,42.0,67.0,0.8280269503593445
640.0,491.0,53.0,0.8245192170143127
430.0,833.0,56.0,0.8205040693283081
390.0,915.0,37.0,0.8202441930770874
165.0,553.0,45.0,0.8198723793029785
422.0,665.0,43.0,0.816078245639801
47.0,90.0,53.0,0.8141041994094849
243.0,913.0,40.0,0.8140742778778076
189.0,618.0,53.0,0.8090530633926392
632.0,298.0,64.0,0.8024744391441345
635.0,149.0,60.0,0.8022573590278625
588.0,570.0,53.0,0.8003171682357788
902.0,384.0,65.0,0.7980337142944336
318.0,856.0,50.0,0.7973343729972839
420.0,413.0,64.0,0.7961920499801636
320.0,566.0,48.0,0.7878745794296265
740.0,106.0,56.0,0.7846711874008179
188.0,322.0,58.0,0.7757715582847595
223.0,963.0,40.0,0.7738118767738342
777.0,773.0,76.0,0.7730725407600403
582.0,334.0,71.0,0.7726202011108398
36.0,960.0,45.0,0.7689042091369629
97.0,467.0,32.0,0.766573965549469
794.0,890.0,56.0,0.7624521255493164
139.0,614.0,58.0,0.7542807459831238
331.0,156.0,80.0,0.7540611028671265
625.0,707.0,53.0,0.7526593208312988
191.0,978.0,50.0,0.7515940070152283
42.0,599.0,82.0,0.7513136267662048
825.0,421.0,63.0,0.7488563656806946
123.0,517.0,60.0,0.7478212118148804
622.0,827.0,45.0,0.7462084293365479
128.0,943.0,71.0,0.7441007494926453
177.0,161.0,45.0,0.7438532710075378
132.0,889.0,58.0,0.7380900382995605
100.0,87.0,48.0,0.7353386878967285
410.0,568.0,73.0,0.7342297434806824
447.0,362.0,67.0,0.7320704460144043
126.0,710.0,61.0,0.7309734225273132
959.0,249.0,37.0,0.727385938167572
773.0,314.0,53.0,0.7240361571311951
556.0,973.0,26.0,0.7233117818832397
372.0,732.0,64.0,0.7183402180671692
75.0,327.0,50.0,0.7158492207527161
158.0,486.0,43.0,0.7148621678352356
472.0,938.0,76.0,0.70833420753479
858.0,318.0,56.0,0.706150233745575
663.0,832.0,53.0,0.705927848815918
146.0,801.0,37.0,0.7049070596694946
280.0,539.0,37.0,0.6963587999343872
914.0,257.0,40.0,0.6917459964752197
625.0,773.0,71.0,0.6916371583938599
896.0,961.0,65.0,0.6879457235336304
905.0,140.0,57.0,0.686736524105072
704.0,330.0,84.0,0.6865559816360474
514.0,452.0,69.0,0.6858313679695129
403.0,496.0,77.0,0.6839439868927002
817.0,806.0,61.0,0.6820244193077087
527.0,864.0,84.0,0.6807999610900879
69.0,978.0,27.0,0.6805222034454346
970.0,919.0,71.0,0.6794768571853638
66.0,374.0,48.0,0.6776847839355469
814.0,347.0,65.0,0.67681485414505
143.0,198.0,32.0,0.6763079762458801
851.0,839.0,37.0,0.6711938977241516
508.0,601.0,64.0,0.670781672000885
560.0,474.0,40.0,0.6693517565727234
368.0,284.0,26.0,0.6644710898399353
891.0,32.0,64.0,0.6638199090957642
237.0,659.0,46.0,0.660485029220581
690.0,801.0,48.0,0.6547651886940002
678.0,972.0,88.0,0.6508778929710388
864.0,170.0,56.0,0.6501176953315735
250.0,872.0,40.0,0.6488080620765686
476.0,816.0,45.0,0.6452460289001465
594.0,899.0,64.0,0.6449674367904663
689.0,647.0,48.0,0.6443889737129211
986.0,715.0,73.0,0.6383506655693054
674.0,413.0,48.0,0.6358776092529297
832.0,59.0,27.0,0.6355671882629395
489.0,511.0,86.0,0.6306143999099731
549.0,36.0,72.0,0.6298878788948059
638.0,217.0,94.0,0.6285415887832642
368.0,251.0,35.0,0.6281094551086426
342.0,475.0,61.0,0.6242216229438782
726.0,777.0,37.0,0.6239462494850159
63.0,169.0,67.0,0.6237107515335083
699.0,242.0,67.0,0.6212181448936462
200.0,382.0,69.0,0.6211235523223877
809.0,542.0,43.0,0.6210020184516907
362.0,537.0,67.0,0.6196835041046143
646.0,362.0,71.0,0.6133765578269958
85.0,271.0,88.0,0.6127007007598877
920.0,728.0,77.0,0.6120257377624512
586.0,810.0,26.0,0.6109746098518372
860.0,105.0,71.0,0.6107994914054871
829.0,198.0,35.0,0.6078122854232788
842.0,471.0,40.0,0.6071175336837769
203.0,463.0,48.0,0.6067677140235901
510.0,967.0,40.0,0.6054971218109131
541.0,541.0,61.0,0.6054623126983643
451.0,780.0,58.0,0.5993849635124207
461.0,138.0,45.0,0.5989701151847839
249.0,687.0,32.0,0.5940504670143127
764.0,517.0,37.0,0.5926287770271301
664.0,70.0,71.0,0.591422438621521
374.0,665.0,40.0,0.5905231833457947
983.0,348.0,72.0,0.5894192457199097
484.0,101.0,50.0,0.5888877511024475
833.0,749.0,80.0,0.5877567529678345
761.0,58.0,43.0,0.5876589417457581
402.0,783.0,48.0,0.5869492292404175
944.0,663.0,92.0,0.5848838090896606
669.0,553.0,26.0,0.5839863419532776
817.0,135.0,37.0,0.5825607776641846
145.0,85.0,29.0,0.5805971026420593
674.0,714.0,24.0,0.5727279186248779
351.0,785.0,48.0,0.5714523792266846
272.0,471.0,111.0,0.5709351897239685
946.0,452.0,43.0,0.5701139569282532
255.0,40.0,24.0,0.5684205889701843
311.0,696.0,111.0,0.5663610696792603
871.0,629.0,29.0,0.5645270347595215
1008.0,759.0,32.0,0.5641928911209106
956.0,857.0,54.0,0.5641000270843506
231.0,81.0,92.0,0.5555275678634644
433.0,905.0,48.0,0.5527679324150085
461.0,989.0,45.0,0.5523974299430847
150.0,363.0,56.0,0.5495990514755249
303.0,796.0,69.0,0.5495687127113342
349.0,402.0,40.0,0.5475051403045654
220.0,267.0,77.0,0.5419476628303528
845.0,503.0,24.0,0.5418809652328491
868.0,796.0,60.0,0.5415098071098328
723.0,608.0,45.0,0.5365134477615356
435.0,304.0,35.0,0.5341690182685852
677.0,278.0,24.0,0.5325499176979065
71.0,904.0,96.0,0.5264144539833069
569.0,395.0,53.0,0.5235000252723694
521.0,655.0,24.0,0.5212538838386536
525.0,990.0,32.0,0.5171390175819397
707.0,147.0,50.0,0.5072569251060486
702.0,679.0,43.0,0.5044945478439331
