x_center,y_center,box_length,score
268.0,781.0,54.0,0.6837332248687744
383.0,484.0,40.0,0.6772733926773071
787.0,619.0,26.0,0.6265584826469421
195.0,522.0,50.0,0.6248804926872253
398.0,72.0,24.0,0.613506555557251
516.0,212.0,29.0,0.5907823443412781
563.0,501.0,32.0,0.582798421382904
377.0,233.0,45.0,0.5769275426864624
50.0,194.0,19.0,0.564426839351654
538.0,456.0,48.0,0.5622668862342834
737.0,260.0,19.0,0.5476665496826172
95.0,731.0,21.0,0.5476210117340088
528.0,667.0,31.0,0.5461686849594116
717.0,649.0,24.0,0.5453003644943237
463.0,281.0,61.0,0.5320231914520264
442.0,818.0,24.0,0.5250123143196106
760.0,598.0,25.0,0.524949848651886
791.0,804.0,32.0,0.5241062641143799
331.0,255.0,61.0,0.5239490270614624
501.0,41.0,29.0,0.5231001973152161
576.0,418.0,35.0,0.5168479681015015
774.0,89.0,64.0,0.5160230398178101
249.0,835.0,35.0,0.514349639415741
37.0,187.0,53.0,0.5142611861228943
129.0,214.0,19.0,0.5085426568984985
228.0,841.0,17.0,0.5082917809486389
556.0,618.0,29.0,0.502659261226654
443.0,399.0,87.0,0.5013494491577148
358.0,176.0,17.0,0.5006976127624512
987.0,684.0,26.0,0.5005283355712891
