x_center,y_center,box_length,score
396.0,217.0,100.0,0.8115942478179932
629.0,704.0,40.0,0.7714905142784119
500.0,906.0,50.0,0.7571391463279724
519.0,644.0,40.0,0.7229461073875427
935.0,788.0,48.0,0.699705183506012
751.0,462.0,75.0,0.6968124508857727
947.0,390.0,34.0,0.6874160170555115
236.0,40.0,26.0,0.6856712102890015
515.0,217.0,117.0,0.6847699284553528
546.0,934.0,29.0,0.6806593537330627
719.0,351.0,48.0,0.6705502867698669
914.0,630.0,32.0,0.6582717895507812
712.0,105.0,132.0,0.6358380317687988
179.0,634.0,90.0,0.6154723763465881
843.0,729.0,77.0,0.6151498556137085
813.0,490.0,24.0,0.606469452381134
540.0,806.0,26.0,0.6055111885070801
127.0,785.0,50.0,0.6045887470245361
153.0,419.0,26.0,0.5976923704147339
42.0,597.0,32.0,0.5870554447174072
48.0,615.0,24.0,0.5846917033195496
262.0,669.0,64.0,0.5836978554725647
952.0,836.0,35.0,0.5761873722076416
897.0,477.0,56.0,0.5566240549087524
128.0,414.0,26.0,0.5457042455673218
875.0,829.0,36.0,0.5454241037368774
176.0,490.0,24.0,0.5332927703857422
822.0,154.0,29.0,0.5331990122795105
723.0,698.0,53.0,0.5325726866722107
357.0,83.0,119.0,0.5113688707351685
549.0,481.0,32.0,0.5110597014427185
557.0,23.0,17.0,0.5080097317695618
