filename,num_vesicles,area_vesicles,area_percent
WellE12_PointE12_0002_ChannelNile Red_Seq0198.ome.tiff,16,10660.209271793565,0.010166367790025296
WellL17_PointL17_0001_ChannelNile Red_Seq0741.ome.tiff,0,0.0,0.0
WellG13_PointG13_0002_ChannelNile Red_Seq0362.ome.tiff,0,0.0,0.0
WellH03_PointH03_0003_ChannelNile Red_Seq0479.ome.tiff,7,5852.787113637784,0.005581652749669823
WellK07_PointK07_0000_ChannelNile Red_Seq0656.ome.tiff,0,0.0,0.0
WellE09_PointE09_0000_ChannelNile Red_Seq0184.ome.tiff,41,161630.22963821446,0.15414259876080938
WellE16_PointE16_0003_ChannelNile Red_Seq0215.ome.tiff,0,0.0,0.0
WellE16_PointE16_0000_ChannelNile Red_Seq0212.ome.tiff,2,1829.9777207160546,0.0017452027518425508
WellH08_PointH08_0002_ChannelNile Red_Seq0458.ome.tiff,223,605280.4463910214,0.5772404159460272
WellF16_PointF16_0001_ChannelNile Red_Seq0265.ome.tiff,8,11493.516723158258,0.010961071704061754
WellJ17_PointJ17_0003_ChannelNile Red_Seq0583.ome.tiff,0,0.0,0.0
WellE20_PointE20_0000_ChannelNile Red_Seq0228.ome.tiff,24,121838.03168968277,0.11619380158394124
WellC12_PointC12_0001_ChannelNile Red_Seq0037.ome.tiff,206,231286.4073517708,0.22057190642525748
WellJ21_PointJ21_0000_ChannelNile Red_Seq0564.ome.tiff,6,3314.380249537231,0.003160839318787795
WellK16_PointK16_0002_ChannelNile Red_Seq0694.ome.tiff,0,0.0,0.0
WellJ10_PointJ10_0002_ChannelNile Red_Seq0610.ome.tiff,0,0.0,0.0
WellJ15_PointJ15_0000_ChannelNile Red_Seq0588.ome.tiff,35,27974.311783890316,0.0266783826674369
WellI20_PointI20_0001_ChannelNile Red_Seq0549.ome.tiff,11,29147.696640006096,0.027797409667974563
WellL09_PointL09_0000_ChannelNile Red_Seq0772.ome.tiff,0,0.0,0.0
WellK18_PointK18_0000_ChannelNile Red_Seq0700.ome.tiff,0,0.0,0.0
WellG22_PointG22_0000_ChannelNile Red_Seq0396.ome.tiff,4,3024.5683272435735,0.00288445313190801
WellI03_PointI03_0003_ChannelNile Red_Seq0483.ome.tiff,7,9921.934998199964,0.009462294576835598
WellI13_PointI13_0003_ChannelNile Red_Seq0523.ome.tiff,0,0.0,0.0
WellJ11_PointJ11_0001_ChannelNile Red_Seq0605.ome.tiff,34,78817.06189142413,0.07516580762045301
WellE06_PointE06_0000_ChannelNile Red_Seq0172.ome.tiff,51,92387.17135860524,0.08810727249012493
WellF04_PointF04_0001_ChannelNile Red_Seq0313.ome.tiff,0,0.0,0.0
WellJ20_PointJ20_0003_ChannelNile Red_Seq0571.ome.tiff,1,1590.4312808798327,0.001516753464584191
WellD07_PointD07_0000_ChannelNile Red_Seq0140.ome.tiff,4,7130.629925485433,0.00680029861973327
WellF04_PointF04_0002_ChannelNile Red_Seq0314.ome.tiff,0,0.0,0.0
WellD15_PointD15_0001_ChannelNile Red_Seq0109.ome.tiff,29,57678.85572174521,0.055006843301530085
WellE06_PointE06_0003_ChannelNile Red_Seq0175.ome.tiff,63,107206.84930375169,0.10224041872382325
WellF10_PointF10_0001_ChannelNile Red_Seq0289.ome.tiff,0,0.0,0.0
WellC17_PointC17_0001_ChannelNile Red_Seq0057.ome.tiff,0,0.0,0.0
WellH16_PointH16_0000_ChannelNile Red_Seq0424.ome.tiff,2,2112.7210595391357,0.0020148478122130734
WellG03_PointG03_0000_ChannelNile Red_Seq0320.ome.tiff,0,0.0,0.0
WellL09_PointL09_0003_ChannelNile Red_Seq0775.ome.tiff,0,0.0,0.0
WellI21_PointI21_0003_ChannelNile Red_Seq0555.ome.tiff,74,142400.54100559137,0.13580373859938752
WellH21_PointH21_0001_ChannelNile Red_Seq0405.ome.tiff,38,119861.18451241139,0.11430853320351733
WellJ14_PointJ14_0002_ChannelNile Red_Seq0594.ome.tiff,0,0.0,0.0
WellH03_PointH03_0001_ChannelNile Red_Seq0477.ome.tiff,6,2726.9024233159403,0.002600576804462376
WellK07_PointK07_0002_ChannelNile Red_Seq0658.ome.tiff,0,0.0,0.0
WellI08_PointI08_0001_ChannelNile Red_Seq0501.ome.tiff,37,82580.6898904247,0.0787550829796073
WellK13_PointK13_0002_ChannelNile Red_Seq0682.ome.tiff,0,0.0,0.0
WellK04_PointK04_0002_ChannelNile Red_Seq0646.ome.tiff,0,0.0,0.0
WellG16_PointG16_0001_ChannelNile Red_Seq0373.ome.tiff,0,0.0,0.0
WellD14_PointD14_0000_ChannelNile Red_Seq0112.ome.tiff,62,48865.90293026244,0.0466021565725922
WellE18_PointE18_0002_ChannelNile Red_Seq0222.ome.tiff,0,0.0,0.0
WellC04_PointC04_0001_ChannelNile Red_Seq0005.ome.tiff,10,9545.729277932585,0.009103516843731485
WellE12_PointE12_0000_ChannelNile Red_Seq0196.ome.tiff,41,33333.8688509145,0.031789654589571475
WellK09_PointK09_0002_ChannelNile Red_Seq0666.ome.tiff,0,0.0,0.0
WellH05_PointH05_0003_ChannelNile Red_Seq0471.ome.tiff,1,530.929158456675,0.0005063335022513152
WellC12_PointC12_0003_ChannelNile Red_Seq0039.ome.tiff,117,130939.22560713242,0.12487337647164576
WellE13_PointE13_0003_ChannelNile Red_Seq0203.ome.tiff,0,0.0,0.0
WellF20_PointF20_0003_ChannelNile Red_Seq0251.ome.tiff,0,0.0,0.0
WellJ06_PointJ06_0001_ChannelNile Red_Seq0625.ome.tiff,0,0.0,0.0
WellD14_PointD14_0003_ChannelNile Red_Seq0115.ome.tiff,81,59869.331199460685,0.057095843505345044
WellF05_PointF05_0000_ChannelNile Red_Seq0308.ome.tiff,4,4977.853559613027,0.004747251090634372
WellG16_PointG16_0002_ChannelNile Red_Seq0374.ome.tiff,0,0.0,0.0
WellD10_PointD10_0000_ChannelNile Red_Seq0128.ome.tiff,92,253826.5492431141,0.2420678608351842
WellC09_PointC09_0001_ChannelNile Red_Seq0025.ome.tiff,95,198638.9764956656,0.18943689012114107
WellH08_PointH08_0000_ChannelNile Red_Seq0456.ome.tiff,81,292812.1432778367,0.2792474205759398
WellD20_PointD20_0001_ChannelNile Red_Seq0089.ome.tiff,0,0.0,0.0
WellL22_PointL22_0003_ChannelNile Red_Seq0723.ome.tiff,0,0.0,0.0
WellJ14_PointJ14_0001_ChannelNile Red_Seq0593.ome.tiff,0,0.0,0.0
WellC20_PointC20_0003_ChannelNile Red_Seq0071.ome.tiff,1,226.98006922186255,0.00021646506235300307
WellI21_PointI21_0000_ChannelNile Red_Seq0552.ome.tiff,40,86861.10988094078,0.08283720958799437
WellC14_PointC14_0001_ChannelNile Red_Seq0045.ome.tiff,0,0.0,0.0
WellI11_PointI11_0002_ChannelNile Red_Seq0514.ome.tiff,22,39284.83073497697,0.0374649340963144
WellG06_PointG06_0001_ChannelNile Red_Seq0333.ome.tiff,0,0.0,0.0
WellD04_PointD04_0000_ChannelNile Red_Seq0152.ome.tiff,5,8648.0191771693,0.008247393777055073
WellI05_PointI05_0001_ChannelNile Red_Seq0489.ome.tiff,33,158106.1480790501,0.15078177268891343
WellJ18_PointJ18_0003_ChannelNile Red_Seq0579.ome.tiff,113,125992.00257589185,0.12015533692921815
WellH11_PointH11_0000_ChannelNile Red_Seq0444.ome.tiff,0,0.0,0.0
WellH13_PointH13_0001_ChannelNile Red_Seq0437.ome.tiff,0,0.0,0.0
WellI15_PointI15_0001_ChannelNile Red_Seq0529.ome.tiff,43,86162.89091368047,0.08217133609169051
WellI18_PointI18_0001_ChannelNile Red_Seq0541.ome.tiff,19,65983.65590150983,0.06292691793585761
WellK20_PointK20_0000_ChannelNile Red_Seq0708.ome.tiff,0,0.0,0.0
WellK05_PointK05_0003_ChannelNile Red_Seq0651.ome.tiff,0,0.0,0.0
WellG19_PointG19_0003_ChannelNile Red_Seq0387.ome.tiff,0,0.0,0.0
WellD12_PointD12_0001_ChannelNile Red_Seq0121.ome.tiff,0,0.0,0.0
WellE03_PointE03_0001_ChannelNile Red_Seq0161.ome.tiff,26,32005.760556609417,0.030523071819886605
WellD22_PointD22_0000_ChannelNile Red_Seq0080.ome.tiff,53,57555.5482100918,0.054889248094646265
WellC19_PointC19_0001_ChannelNile Red_Seq0065.ome.tiff,0,0.0,0.0
WellC22_PointC22_0002_ChannelNile Red_Seq0078.ome.tiff,0,0.0,0.0
WellH18_PointH18_0000_ChannelNile Red_Seq0416.ome.tiff,3,1962.7100103302232,0.0018717861274053795
WellC10_PointC10_0002_ChannelNile Red_Seq0030.ome.tiff,84,198929.57381612266,0.18971402532207743
WellG08_PointG08_0002_ChannelNile Red_Seq0342.ome.tiff,0,0.0,0.0
WellL12_PointL12_0002_ChannelNile Red_Seq0762.ome.tiff,0,0.0,0.0
WellI11_PointI11_0001_ChannelNile Red_Seq0513.ome.tiff,26,198610.70216178335,0.18940992561510406
WellD04_PointD04_0003_ChannelNile Red_Seq0155.ome.tiff,6,13340.773203469056,0.01272275276514917
