x_center,y_center,box_length,score
645.0,372.0,57.0,0.8146677017211914
743.0,543.0,45.0,0.8005885481834412
785.0,757.0,75.0,0.7846181988716125
585.0,655.0,48.0,0.7775264978408813
725.0,480.0,69.0,0.7739870548248291
740.0,591.0,50.0,0.7694939970970154
82.0,536.0,56.0,0.7669227123260498
541.0,814.0,85.0,0.7663899660110474
239.0,515.0,93.0,0.7661631107330322
158.0,572.0,58.0,0.7633278369903564
394.0,556.0,40.0,0.7580430507659912
136.0,366.0,50.0,0.7526710033416748
424.0,334.0,50.0,0.7435663342475891
67.0,129.0,50.0,0.7312861680984497
585.0,360.0,63.0,0.7259604334831238
234.0,939.0,29.0,0.723947286605835
92.0,928.0,82.0,0.7140315771102905
418.0,492.0,27.0,0.7026733756065369
210.0,287.0,58.0,0.7022365927696228
570.0,972.0,53.0,0.697981059551239
600.0,530.0,17.0,0.6978747248649597
671.0,757.0,61.0,0.6937951445579529
311.0,950.0,32.0,0.6926593780517578
784.0,959.0,90.0,0.688643753528595
789.0,674.0,69.0,0.6856860518455505
194.0,746.0,45.0,0.6853789687156677
848.0,769.0,48.0,0.6757230758666992
750.0,222.0,61.0,0.6755337119102478
556.0,486.0,32.0,0.6740962266921997
91.0,657.0,71.0,0.6696897149085999
298.0,845.0,32.0,0.6660243272781372
275.0,79.0,58.0,0.6632189750671387
247.0,423.0,61.0,0.6624631285667419
105.0,416.0,67.0,0.6595471501350403
210.0,934.0,29.0,0.658873975276947
274.0,312.0,31.0,0.6585665941238403
758.0,323.0,77.0,0.6579176187515259
88.0,341.0,45.0,0.6578720211982727
490.0,264.0,40.0,0.6516971588134766
509.0,89.0,102.0,0.6487686038017273
723.0,956.0,56.0,0.6482880115509033
242.0,871.0,90.0,0.6460538506507874
487.0,957.0,29.0,0.6429247856140137
625.0,832.0,53.0,0.6381899118423462
721.0,660.0,67.0,0.6379351615905762
823.0,65.0,80.0,0.6378332376480103
473.0,453.0,82.0,0.6323180198669434
867.0,971.0,85.0,0.6305387020111084
654.0,429.0,64.0,0.6245625019073486
945.0,792.0,37.0,0.6238608360290527
645.0,887.0,25.0,0.6162177324295044
433.0,797.0,24.0,0.6161990165710449
192.0,327.0,26.0,0.6143531203269958
396.0,96.0,80.0,0.6143134236335754
150.0,976.0,25.0,0.612184464931488
977.0,227.0,77.0,0.6106968522071838
235.0,331.0,40.0,0.6032272577285767
452.0,928.0,75.0,0.6016796827316284
398.0,295.0,31.0,0.5959183573722839
159.0,666.0,85.0,0.5957217216491699
670.0,82.0,45.0,0.593113362789154
565.0,420.0,56.0,0.5852322578430176
46.0,988.0,19.0,0.5837258696556091
116.0,818.0,92.0,0.5832042098045349
523.0,431.0,32.0,0.5784700512886047
825.0,252.0,86.0,0.5777425169944763
28.0,203.0,57.0,0.576411247253418
616.0,415.0,17.0,0.5763190388679504
384.0,645.0,96.0,0.5718943476676941
207.0,375.0,72.0,0.5705606341362
688.0,891.0,50.0,0.5607016682624817
330.0,560.0,35.0,0.5606908798217773
166.0,425.0,21.0,0.5592108368873596
530.0,949.0,50.0,0.5541077852249146
380.0,321.0,29.0,0.5531116127967834
313.0,897.0,75.0,0.5445425510406494
633.0,664.0,45.0,0.5414412021636963
716.0,391.0,77.0,0.5406950116157532
170.0,189.0,37.0,0.5368821024894714
446.0,387.0,64.0,0.5290190577507019
128.0,133.0,27.0,0.5170297622680664
911.0,463.0,29.0,0.510478675365448
540.0,388.0,29.0,0.5001001954078674
