x_center,y_center,box_length,score
876.0,266.0,32.0,0.8088554739952087
938.0,271.0,24.0,0.8075776696205139
165.0,436.0,133.0,0.747301459312439
316.0,928.0,69.0,0.7388216257095337
944.0,919.0,21.0,0.7182793021202087
894.0,662.0,122.0,0.6828333139419556
968.0,78.0,24.0,0.6668640375137329
980.0,981.0,84.0,0.6532216668128967
150.0,790.0,93.0,0.6283226013183594
835.0,136.0,32.0,0.6033719778060913
618.0,92.0,133.0,0.598055899143219
496.0,132.0,45.0,0.5942143201828003
392.0,457.0,69.0,0.5940883755683899
97.0,298.0,21.0,0.5777552723884583
131.0,329.0,53.0,0.564929187297821
252.0,856.0,106.0,0.5596150755882263
433.0,425.0,64.0,0.5436803698539734
143.0,932.0,21.0,0.5351489782333374
706.0,644.0,29.0,0.5304072499275208
473.0,894.0,48.0,0.5292676091194153
954.0,365.0,72.0,0.5279725193977356
252.0,353.0,21.0,0.5273922085762024
21.0,112.0,24.0,0.5267317295074463
846.0,804.0,21.0,0.5181032419204712
