x_center,y_center,box_length,score
773.0,193.0,31.0,0.6564401388168335
535.0,687.0,56.0,0.6335766315460205
352.0,103.0,65.0,0.6296828985214233
430.0,984.0,44.0,0.6203725337982178
27.0,586.0,29.0,0.6145715117454529
402.0,452.0,48.0,0.6073305010795593
219.0,886.0,46.0,0.5989397168159485
549.0,469.0,63.0,0.598703145980835
62.0,66.0,90.0,0.5972341895103455
912.0,339.0,40.0,0.5951545834541321
473.0,781.0,96.0,0.5949811935424805
555.0,996.0,29.0,0.5938461422920227
17.0,616.0,26.0,0.5932039618492126
689.0,534.0,34.0,0.5922300219535828
788.0,303.0,36.0,0.5919350981712341
154.0,348.0,82.0,0.5902557969093323
571.0,922.0,37.0,0.5899914503097534
610.0,239.0,37.0,0.5868999361991882
983.0,285.0,56.0,0.5842944979667664
127.0,522.0,67.0,0.5817835330963135
960.0,849.0,21.0,0.5787752866744995
747.0,260.0,43.0,0.5787208080291748
603.0,917.0,26.0,0.5766961574554443
345.0,535.0,32.0,0.5704255700111389
848.0,795.0,53.0,0.563995361328125
647.0,562.0,40.0,0.5629916787147522
68.0,684.0,93.0,0.5614960789680481
82.0,847.0,35.0,0.5601839423179626
751.0,767.0,21.0,0.5585922598838806
753.0,973.0,35.0,0.5568731427192688
515.0,626.0,19.0,0.5523770451545715
949.0,885.0,24.0,0.5517663359642029
557.0,784.0,42.0,0.5511416792869568
589.0,885.0,17.0,0.5504320859909058
740.0,421.0,32.0,0.5500295758247375
498.0,871.0,37.0,0.5449286699295044
493.0,575.0,21.0,0.5445026159286499
436.0,294.0,24.0,0.5424479842185974
320.0,773.0,40.0,0.5414609313011169
386.0,785.0,23.0,0.5402227640151978
897.0,519.0,67.0,0.5396746397018433
193.0,448.0,26.0,0.5372874140739441
352.0,459.0,60.0,0.536342978477478
542.0,576.0,37.0,0.5354453921318054
722.0,17.0,26.0,0.5350223183631897
261.0,1000.0,24.0,0.534771740436554
243.0,907.0,32.0,0.5316092371940613
24.0,782.0,42.0,0.5288625955581665
306.0,560.0,53.0,0.5250215530395508
332.0,49.0,43.0,0.5243086218833923
242.0,651.0,19.0,0.5233439207077026
167.0,969.0,72.0,0.5230064392089844
173.0,456.0,24.0,0.5219836235046387
495.0,645.0,23.0,0.5200833678245544
791.0,833.0,26.0,0.5186025500297546
538.0,307.0,19.0,0.5181393623352051
320.0,588.0,24.0,0.5175504684448242
402.0,909.0,29.0,0.5166025757789612
324.0,243.0,17.0,0.5138217210769653
186.0,258.0,26.0,0.5087912678718567
83.0,212.0,37.0,0.5081356167793274
668.0,16.0,29.0,0.5080563426017761
128.0,761.0,48.0,0.505584716796875
617.0,689.0,111.0,0.5042027831077576
959.0,918.0,21.0,0.5040184855461121
546.0,138.0,17.0,0.5038678646087646
243.0,573.0,19.0,0.5023400187492371
215.0,649.0,37.0,0.5011881589889526
829.0,556.0,50.0,0.5000429153442383
