smi1,conc1,smi2,conc2,miscibility
CCC1(OC(=C(C(=O)O1)C=CC=CC=C2C(=O)OC3(CCC4(CC3)OC(=O)C(=CC=CC=CC5=C(OC(OC5=O)(C)CC)[O-])C(=O)O4)OC2=O)[O-])C.CC1CCC(C2(C1)OC(=C(C(=O)O2)C=CC=CC=C3C(=O)OC4(CCC5(CC4)OC(=O)C(=CC=CC=CC6=C(OC7(CC(CCC7C)C)OC6=O)[O-])C(=O)O5)OC3=O)[O-])C.CC1(OC(=O)C(=CC=CC=CC2=C(OC3(CCC4(CC3)OC(=C(C(=O)O4)C=CC=CC=C5C(=O)OC(OC5=O)(C)C)[O-])OC2=O)[O-])C(=O)O1)C.C1CCC2(CC1)OC(=O)C(=CC=CC=CC3=C(OC4(CCC5(CC4)OC(=C(C(=O)O5)C=CC=CC=C6C(=O)OC7(CCCCC7)OC6=O)[O-])OC3=O)[O-])C(=O)O2.C1=CC=C(C=C1)C2=C(C=CC(=C2)[N+]3=CC=C(C=C3)C4=CC=[N+](C=C4)C5=CC(=C(C=C5)O)C6=CC=CC=C6)O.C1=CC=C(C=C1)C2=C(C=CC(=C2)[N+]3=CC=C(C=C3)C4=CC=[N+](C=C4)C5=CC(=C(C=C5)O)C6=CC=CC=C6)O.C1=CC=C(C=C1)C2=C(C=CC(=C2)[N+]3=CC=C(C=C3)C4=CC=[N+](C=C4)C5=CC(=C(C=C5)O)C6=CC=CC=C6)O.C1=CC=C(C=C1)C2=C(C=CC(=C2)[N+]3=CC=C(C=C3)C4=CC=[N+](C=C4)C5=CC(=C(C=C5)O)C6=CC=CC=C6)O,468.49379245725,NCC=C,1751.3134851138352,1
CCC1(OC(=C(C(=O)O1)C=CC=CC=C2C(=O)OC3(CCC4(CC3)OC(=O)C(=CC=CC=CC5=C(OC(OC5=O)(C)CC)[O-])C(=O)O4)OC2=O)[O-])C.CC1CCC(C2(C1)OC(=C(C(=O)O2)C=CC=CC=C3C(=O)OC4(CCC5(CC4)OC(=O)C(=CC=CC=CC6=C(OC7(CC(CCC7C)C)OC6=O)[O-])C(=O)O5)OC3=O)[O-])C.CC1(OC(=O)C(=CC=CC=CC2=C(OC3(CCC4(CC3)OC(=C(C(=O)O4)C=CC=CC=C5C(=O)OC(OC5=O)(C)C)[O-])OC2=O)[O-])C(=O)O1)C.C1CCC2(CC1)OC(=O)C(=CC=CC=CC3=C(OC4(CCC5(CC4)OC(=C(C(=O)O5)C=CC=CC=C6C(=O)OC7(CCCCC7)OC6=O)[O-])OC3=O)[O-])C(=O)O2.C1=CC=C(C=C1)C2=C(C=CC(=C2)[N+]3=CC=C(C=C3)C4=CC=[N+](C=C4)C5=CC(=C(C=C5)O)C6=CC=CC=C6)O.C1=CC=C(C=C1)C2=C(C=CC(=C2)[N+]3=CC=C(C=C3)C4=CC=[N+](C=C4)C5=CC(=C(C=C5)O)C6=CC=CC=C6)O.C1=CC=C(C=C1)C2=C(C=CC(=C2)[N+]3=CC=C(C=C3)C4=CC=[N+](C=C4)C5=CC(=C(C=C5)O)C6=CC=CC=C6)O.C1=CC=C(C=C1)C2=C(C=CC(=C2)[N+]3=CC=C(C=C3)C4=CC=[N+](C=C4)C5=CC(=C(C=C5)O)C6=CC=CC=C6)O,468.49379245725,[Cl-].[N+](CC=C)(CC=C)(C)C,618.4291898577613,1
CCC1(OC(=C(C(=O)O1)C=CC=CC=C2C(=O)OC3(CCC4(CC3)OC(=O)C(=CC=CC=CC5=C(OC(OC5=O)(C)CC)[O-])C(=O)O4)OC2=O)[O-])C.CC1CCC(C2(C1)OC(=C(C(=O)O2)C=CC=CC=C3C(=O)OC4(CCC5(CC4)OC(=O)C(=CC=CC=CC6=C(OC7(CC(CCC7C)C)OC6=O)[O-])C(=O)O5)OC3=O)[O-])C.CC1(OC(=O)C(=CC=CC=CC2=C(OC3(CCC4(CC3)OC(=C(C(=O)O4)C=CC=CC=C5C(=O)OC(OC5=O)(C)C)[O-])OC2=O)[O-])C(=O)O1)C.C1CCC2(CC1)OC(=O)C(=CC=CC=CC3=C(OC4(CCC5(CC4)OC(=C(C(=O)O5)C=CC=CC=C6C(=O)OC7(CCCCC7)OC6=O)[O-])OC3=O)[O-])C(=O)O2.C1=CC=C(C=C1)C2=C(C=CC(=C2)[N+]3=CC=C(C=C3)C4=CC=[N+](C=C4)C5=CC(=C(C=C5)O)C6=CC=CC=C6)O.C1=CC=C(C=C1)C2=C(C=CC(=C2)[N+]3=CC=C(C=C3)C4=CC=[N+](C=C4)C5=CC(=C(C=C5)O)C6=CC=CC=C6)O.C1=CC=C(C=C1)C2=C(C=CC(=C2)[N+]3=CC=C(C=C3)C4=CC=[N+](C=C4)C5=CC(=C(C=C5)O)C6=CC=CC=C6)O.C1=CC=C(C=C1)C2=C(C=CC(=C2)[N+]3=CC=C(C=C3)C4=CC=[N+](C=C4)C5=CC(=C(C=C5)O)C6=CC=CC=C6)O,468.49379245725,C(CO)O,2415.4589371980674,0
CCC1(OC(=C(C(=O)O1)C=CC=CC=C2C(=O)OC3(CCC4(CC3)OC(=O)C(=CC=CC=CC5=C(OC(OC5=O)(C)CC)[O-])C(=O)O4)OC2=O)[O-])C.CC1CCC(C2(C1)OC(=C(C(=O)O2)C=CC=CC=C3C(=O)OC4(CCC5(CC4)OC(=O)C(=CC=CC=CC6=C(OC7(CC(CCC7C)C)OC6=O)[O-])C(=O)O5)OC3=O)[O-])C.CC1(OC(=O)C(=CC=CC=CC2=C(OC3(CCC4(CC3)OC(=C(C(=O)O4)C=CC=CC=C5C(=O)OC(OC5=O)(C)C)[O-])OC2=O)[O-])C(=O)O1)C.C1CCC2(CC1)OC(=O)C(=CC=CC=CC3=C(OC4(CCC5(CC4)OC(=C(C(=O)O5)C=CC=CC=C6C(=O)OC7(CCCCC7)OC6=O)[O-])OC3=O)[O-])C(=O)O2.C1=CC=C(C=C1)C2=C(C=CC(=C2)[N+]3=CC=C(C=C3)C4=CC=[N+](C=C4)C5=CC(=C(C=C5)O)C6=CC=CC=C6)O.C1=CC=C(C=C1)C2=C(C=CC(=C2)[N+]3=CC=C(C=C3)C4=CC=[N+](C=C4)C5=CC(=C(C=C5)O)C6=CC=CC=C6)O.C1=CC=C(C=C1)C2=C(C=CC(=C2)[N+]3=CC=C(C=C3)C4=CC=[N+](C=C4)C5=CC(=C(C=C5)O)C6=CC=CC=C6)O.C1=CC=C(C=C1)C2=C(C=CC(=C2)[N+]3=CC=C(C=C3)C4=CC=[N+](C=C4)C5=CC(=C(C=C5)O)C6=CC=CC=C6)O,468.49379245725,C=CC(=O)OCCOC(=O)C=C,142.95925661186558,1
CCC1(OC(=C(C(=O)O1)C=CC=CC=C2C(=O)OC3(CCC4(CC3)OC(=O)C(=CC=CC=CC5=C(OC(OC5=O)(C)CC)[O-])C(=O)O4)OC2=O)[O-])C.CC1CCC(C2(C1)OC(=C(C(=O)O2)C=CC=CC=C3C(=O)OC4(CCC5(CC4)OC(=O)C(=CC=CC=CC6=C(OC7(CC(CCC7C)C)OC6=O)[O-])C(=O)O5)OC3=O)[O-])C.CC1(OC(=O)C(=CC=CC=CC2=C(OC3(CCC4(CC3)OC(=C(C(=O)O4)C=CC=CC=C5C(=O)OC(OC5=O)(C)C)[O-])OC2=O)[O-])C(=O)O1)C.C1CCC2(CC1)OC(=O)C(=CC=CC=CC3=C(OC4(CCC5(CC4)OC(=C(C(=O)O5)C=CC=CC=C6C(=O)OC7(CCCCC7)OC6=O)[O-])OC3=O)[O-])C(=O)O2.C1=CC=C(C=C1)C2=C(C=CC(=C2)[N+]3=CC=C(C=C3)C4=CC=[N+](C=C4)C5=CC(=C(C=C5)O)C6=CC=CC=C6)O.C1=CC=C(C=C1)C2=C(C=CC(=C2)[N+]3=CC=C(C=C3)C4=CC=[N+](C=C4)C5=CC(=C(C=C5)O)C6=CC=CC=C6)O.C1=CC=C(C=C1)C2=C(C=CC(=C2)[N+]3=CC=C(C=C3)C4=CC=[N+](C=C4)C5=CC(=C(C=C5)O)C6=CC=CC=C6)O.C1=CC=C(C=C1)C2=C(C=CC(=C2)[N+]3=CC=C(C=C3)C4=CC=[N+](C=C4)C5=CC(=C(C=C5)O)C6=CC=CC=C6)O,468.49379245725,CC(=C)C(=O)O.CC(=C)C(=O)OC,245.09803921568627,1
CCC1(OC(=C(C(=O)O1)C=CC=CC=C2C(=O)OC3(CCC4(CC3)OC(=O)C(=CC=CC=CC5=C(OC(OC5=O)(C)CC)[O-])C(=O)O4)OC2=O)[O-])C.CC1CCC(C2(C1)OC(=C(C(=O)O2)C=CC=CC=C3C(=O)OC4(CCC5(CC4)OC(=O)C(=CC=CC=CC6=C(OC7(CC(CCC7C)C)OC6=O)[O-])C(=O)O5)OC3=O)[O-])C.CC1(OC(=O)C(=CC=CC=CC2=C(OC3(CCC4(CC3)OC(=C(C(=O)O4)C=CC=CC=C5C(=O)OC(OC5=O)(C)C)[O-])OC2=O)[O-])C(=O)O1)C.C1CCC2(CC1)OC(=O)C(=CC=CC=CC3=C(OC4(CCC5(CC4)OC(=C(C(=O)O5)C=CC=CC=C6C(=O)OC7(CCCCC7)OC6=O)[O-])OC3=O)[O-])C(=O)O2.C1=CC=C(C=C1)C2=C(C=CC(=C2)[N+]3=CC=C(C=C3)C4=CC=[N+](C=C4)C5=CC(=C(C=C5)O)C6=CC=CC=C6)O.C1=CC=C(C=C1)C2=C(C=CC(=C2)[N+]3=CC=C(C=C3)C4=CC=[N+](C=C4)C5=CC(=C(C=C5)O)C6=CC=CC=C6)O.C1=CC=C(C=C1)C2=C(C=CC(=C2)[N+]3=CC=C(C=C3)C4=CC=[N+](C=C4)C5=CC(=C(C=C5)O)C6=CC=CC=C6)O.C1=CC=C(C=C1)C2=C(C=CC(=C2)[N+]3=CC=C(C=C3)C4=CC=[N+](C=C4)C5=CC(=C(C=C5)O)C6=CC=CC=C6)O,468.49379245725,COC=C.OC(=O)\C=C\C(O)=O,149.47683109118086,1
CCC1(OC(=C(C(=O)O1)C=CC=CC=C2C(=O)OC3(CCC4(CC3)OC(=O)C(=CC=CC=CC5=C(OC(OC5=O)(C)CC)[O-])C(=O)O4)OC2=O)[O-])C.CC1CCC(C2(C1)OC(=C(C(=O)O2)C=CC=CC=C3C(=O)OC4(CCC5(CC4)OC(=O)C(=CC=CC=CC6=C(OC7(CC(CCC7C)C)OC6=O)[O-])C(=O)O5)OC3=O)[O-])C.CC1(OC(=O)C(=CC=CC=CC2=C(OC3(CCC4(CC3)OC(=C(C(=O)O4)C=CC=CC=C5C(=O)OC(OC5=O)(C)C)[O-])OC2=O)[O-])C(=O)O1)C.C1CCC2(CC1)OC(=O)C(=CC=CC=CC3=C(OC4(CCC5(CC4)OC(=C(C(=O)O5)C=CC=CC=C6C(=O)OC7(CCCCC7)OC6=O)[O-])OC3=O)[O-])C(=O)O2.C1=CC=C(C=C1)C2=C(C=CC(=C2)[N+]3=CC=C(C=C3)C4=CC=[N+](C=C4)C5=CC(=C(C=C5)O)C6=CC=CC=C6)O.C1=CC=C(C=C1)C2=C(C=CC(=C2)[N+]3=CC=C(C=C3)C4=CC=[N+](C=C4)C5=CC(=C(C=C5)O)C6=CC=CC=C6)O.C1=CC=C(C=C1)C2=C(C=CC(=C2)[N+]3=CC=C(C=C3)C4=CC=[N+](C=C4)C5=CC(=C(C=C5)O)C6=CC=CC=C6)O.C1=CC=C(C=C1)C2=C(C=CC(=C2)[N+]3=CC=C(C=C3)C4=CC=[N+](C=C4)C5=CC(=C(C=C5)O)C6=CC=CC=C6)O,468.49379245725,CC(C)NC(=O)C=C,245.39877300613495,0
CCC1(OC(=C(C(=O)O1)C=CC=CC=C2C(=O)OC3(CCC4(CC3)OC(=O)C(=CC=CC=CC5=C(OC(OC5=O)(C)CC)[O-])C(=O)O4)OC2=O)[O-])C.CC1CCC(C2(C1)OC(=C(C(=O)O2)C=CC=CC=C3C(=O)OC4(CCC5(CC4)OC(=O)C(=CC=CC=CC6=C(OC7(CC(CCC7C)C)OC6=O)[O-])C(=O)O5)OC3=O)[O-])C.CC1(OC(=O)C(=CC=CC=CC2=C(OC3(CCC4(CC3)OC(=C(C(=O)O4)C=CC=CC=C5C(=O)OC(OC5=O)(C)C)[O-])OC2=O)[O-])C(=O)O1)C.C1CCC2(CC1)OC(=O)C(=CC=CC=CC3=C(OC4(CCC5(CC4)OC(=C(C(=O)O5)C=CC=CC=C6C(=O)OC7(CCCCC7)OC6=O)[O-])OC3=O)[O-])C(=O)O2.C1=CC=C(C=C1)C2=C(C=CC(=C2)[N+]3=CC=C(C=C3)C4=CC=[N+](C=C4)C5=CC(=C(C=C5)O)C6=CC=CC=C6)O.C1=CC=C(C=C1)C2=C(C=CC(=C2)[N+]3=CC=C(C=C3)C4=CC=[N+](C=C4)C5=CC(=C(C=C5)O)C6=CC=CC=C6)O.C1=CC=C(C=C1)C2=C(C=CC(=C2)[N+]3=CC=C(C=C3)C4=CC=[N+](C=C4)C5=CC(=C(C=C5)O)C6=CC=CC=C6)O.C1=CC=C(C=C1)C2=C(C=CC(=C2)[N+]3=CC=C(C=C3)C4=CC=[N+](C=C4)C5=CC(=C(C=C5)O)C6=CC=CC=C6)O,468.49379245725,CC1=C(C=C(C=C1)N=C=O)N=C=O.CC(CO)O,1490.312965722802,0
CCC1(OC(=C(C(=O)O1)C=CC=CC=C2C(=O)OC3(CCC4(CC3)OC(=O)C(=CC=CC=CC5=C(OC(OC5=O)(C)CC)[O-])C(=O)O4)OC2=O)[O-])C.CC1CCC(C2(C1)OC(=C(C(=O)O2)C=CC=CC=C3C(=O)OC4(CCC5(CC4)OC(=O)C(=CC=CC=CC6=C(OC7(CC(CCC7C)C)OC6=O)[O-])C(=O)O5)OC3=O)[O-])C.CC1(OC(=O)C(=CC=CC=CC2=C(OC3(CCC4(CC3)OC(=C(C(=O)O4)C=CC=CC=C5C(=O)OC(OC5=O)(C)C)[O-])OC2=O)[O-])C(=O)O1)C.C1CCC2(CC1)OC(=O)C(=CC=CC=CC3=C(OC4(CCC5(CC4)OC(=C(C(=O)O5)C=CC=CC=C6C(=O)OC7(CCCCC7)OC6=O)[O-])OC3=O)[O-])C(=O)O2.C1=CC=C(C=C1)C2=C(C=CC(=C2)[N+]3=CC=C(C=C3)C4=CC=[N+](C=C4)C5=CC(=C(C=C5)O)C6=CC=CC=C6)O.C1=CC=C(C=C1)C2=C(C=CC(=C2)[N+]3=CC=C(C=C3)C4=CC=[N+](C=C4)C5=CC(=C(C=C5)O)C6=CC=CC=C6)O.C1=CC=C(C=C1)C2=C(C=CC(=C2)[N+]3=CC=C(C=C3)C4=CC=[N+](C=C4)C5=CC(=C(C=C5)O)C6=CC=CC=C6)O.C1=CC=C(C=C1)C2=C(C=CC(=C2)[N+]3=CC=C(C=C3)C4=CC=[N+](C=C4)C5=CC(=C(C=C5)O)C6=CC=CC=C6)O,468.49379245725,C1C(O1)CCl.C(C1C(C(C(C(O1)OC2(C(C(C(O2)CO)O)O)CO)O)O)O)O,584.2827928717498,1
CCC1(OC(=C(C(=O)O1)C=CC=CC=C2C(=O)OC3(CCC4(CC3)OC(=O)C(=CC=CC=CC5=C(OC(OC5=O)(C)CC)[O-])C(=O)O4)OC2=O)[O-])C.CC1CCC(C2(C1)OC(=C(C(=O)O2)C=CC=CC=C3C(=O)OC4(CCC5(CC4)OC(=O)C(=CC=CC=CC6=C(OC7(CC(CCC7C)C)OC6=O)[O-])C(=O)O5)OC3=O)[O-])C.CC1(OC(=O)C(=CC=CC=CC2=C(OC3(CCC4(CC3)OC(=C(C(=O)O4)C=CC=CC=C5C(=O)OC(OC5=O)(C)C)[O-])OC2=O)[O-])C(=O)O1)C.C1CCC2(CC1)OC(=O)C(=CC=CC=CC3=C(OC4(CCC5(CC4)OC(=C(C(=O)O5)C=CC=CC=C6C(=O)OC7(CCCCC7)OC6=O)[O-])OC3=O)[O-])C(=O)O2.C1=CC=C(C=C1)C2=C(C=CC(=C2)[N+]3=CC=C(C=C3)C4=CC=[N+](C=C4)C5=CC(=C(C=C5)O)C6=CC=CC=C6)O.C1=CC=C(C=C1)C2=C(C=CC(=C2)[N+]3=CC=C(C=C3)C4=CC=[N+](C=C4)C5=CC(=C(C=C5)O)C6=CC=CC=C6)O.C1=CC=C(C=C1)C2=C(C=CC(=C2)[N+]3=CC=C(C=C3)C4=CC=[N+](C=C4)C5=CC(=C(C=C5)O)C6=CC=CC=C6)O.C1=CC=C(C=C1)C2=C(C=CC(=C2)[N+]3=CC=C(C=C3)C4=CC=[N+](C=C4)C5=CC(=C(C=C5)O)C6=CC=CC=C6)O,468.49379245725,C=CN1CCCC1=O,257.99793601651186,1
CCC1(OC(=C(C(=O)O1)C=CC=CC=C2C(=O)OC3(CCC4(CC3)OC(=O)C(=CC=CC=CC5=C(OC(OC5=O)(C)CC)[O-])C(=O)O4)OC2=O)[O-])C.CC1CCC(C2(C1)OC(=C(C(=O)O2)C=CC=CC=C3C(=O)OC4(CCC5(CC4)OC(=O)C(=CC=CC=CC6=C(OC7(CC(CCC7C)C)OC6=O)[O-])C(=O)O5)OC3=O)[O-])C.CC1(OC(=O)C(=CC=CC=CC2=C(OC3(CCC4(CC3)OC(=C(C(=O)O4)C=CC=CC=C5C(=O)OC(OC5=O)(C)C)[O-])OC2=O)[O-])C(=O)O1)C.C1CCC2(CC1)OC(=O)C(=CC=CC=CC3=C(OC4(CCC5(CC4)OC(=C(C(=O)O5)C=CC=CC=C6C(=O)OC7(CCCCC7)OC6=O)[O-])OC3=O)[O-])C(=O)O2.C1=CC=C(C=C1)C2=C(C=CC(=C2)[N+]3=CC=C(C=C3)C4=CC=[N+](C=C4)C5=CC(=C(C=C5)O)C6=CC=CC=C6)O.C1=CC=C(C=C1)C2=C(C=CC(=C2)[N+]3=CC=C(C=C3)C4=CC=[N+](C=C4)C5=CC(=C(C=C5)O)C6=CC=CC=C6)O.C1=CC=C(C=C1)C2=C(C=CC(=C2)[N+]3=CC=C(C=C3)C4=CC=[N+](C=C4)C5=CC(=C(C=C5)O)C6=CC=CC=C6)O.C1=CC=C(C=C1)C2=C(C=CC(=C2)[N+]3=CC=C(C=C3)C4=CC=[N+](C=C4)C5=CC(=C(C=C5)O)C6=CC=CC=C6)O,468.49379245725,[Na]OS(=O)(=O)C=C,237.14665148928094,1
CCC1(OC(=C(C(=O)O1)C=CC=CC=C2C(=O)OC3(CCC4(CC3)OC(=O)C(=CC=CC=CC5=C(OC(OC5=O)(C)CC)[O-])C(=O)O4)OC2=O)[O-])C.CC1CCC(C2(C1)OC(=C(C(=O)O2)C=CC=CC=C3C(=O)OC4(CCC5(CC4)OC(=O)C(=CC=CC=CC6=C(OC7(CC(CCC7C)C)OC6=O)[O-])C(=O)O5)OC3=O)[O-])C.CC1(OC(=O)C(=CC=CC=CC2=C(OC3(CCC4(CC3)OC(=C(C(=O)O4)C=CC=CC=C5C(=O)OC(OC5=O)(C)C)[O-])OC2=O)[O-])C(=O)O1)C.C1CCC2(CC1)OC(=O)C(=CC=CC=CC3=C(OC4(CCC5(CC4)OC(=C(C(=O)O5)C=CC=CC=C6C(=O)OC7(CCCCC7)OC6=O)[O-])OC3=O)[O-])C(=O)O2.C1=CC=C(C=C1)C2=C(C=CC(=C2)[N+]3=CC=C(C=C3)C4=CC=[N+](C=C4)C5=CC(=C(C=C5)O)C6=CC=CC=C6)O.C1=CC=C(C=C1)C2=C(C=CC(=C2)[N+]3=CC=C(C=C3)C4=CC=[N+](C=C4)C5=CC(=C(C=C5)O)C6=CC=CC=C6)O.C1=CC=C(C=C1)C2=C(C=CC(=C2)[N+]3=CC=C(C=C3)C4=CC=[N+](C=C4)C5=CC(=C(C=C5)O)C6=CC=CC=C6)O.C1=CC=C(C=C1)C2=C(C=CC(=C2)[N+]3=CC=C(C=C3)C4=CC=[N+](C=C4)C5=CC(=C(C=C5)O)C6=CC=CC=C6)O,468.49379245725,O1C(C(C(C1)OCCO)OCCO)C(OCCO)COCCOC(=O)CCCCCCCCCCC,239.14291180409407,1
CCC1(OC(=C(C(=O)O1)C=CC=CC=C2C(=O)OC3(CCC4(CC3)OC(=O)C(=CC=CC=CC5=C(OC(OC5=O)(C)CC)[O-])C(=O)O4)OC2=O)[O-])C.CC1CCC(C2(C1)OC(=C(C(=O)O2)C=CC=CC=C3C(=O)OC4(CCC5(CC4)OC(=O)C(=CC=CC=CC6=C(OC7(CC(CCC7C)C)OC6=O)[O-])C(=O)O5)OC3=O)[O-])C.CC1(OC(=O)C(=CC=CC=CC2=C(OC3(CCC4(CC3)OC(=C(C(=O)O4)C=CC=CC=C5C(=O)OC(OC5=O)(C)C)[O-])OC2=O)[O-])C(=O)O1)C.C1CCC2(CC1)OC(=O)C(=CC=CC=CC3=C(OC4(CCC5(CC4)OC(=C(C(=O)O5)C=CC=CC=C6C(=O)OC7(CCCCC7)OC6=O)[O-])OC3=O)[O-])C(=O)O2.C1=CC=C(C=C1)C2=C(C=CC(=C2)[N+]3=CC=C(C=C3)C4=CC=[N+](C=C4)C5=CC(=C(C=C5)O)C6=CC=CC=C6)O.C1=CC=C(C=C1)C2=C(C=CC(=C2)[N+]3=CC=C(C=C3)C4=CC=[N+](C=C4)C5=CC(=C(C=C5)O)C6=CC=CC=C6)O.C1=CC=C(C=C1)C2=C(C=CC(=C2)[N+]3=CC=C(C=C3)C4=CC=[N+](C=C4)C5=CC(=C(C=C5)O)C6=CC=CC=C6)O.C1=CC=C(C=C1)C2=C(C=CC(=C2)[N+]3=CC=C(C=C3)C4=CC=[N+](C=C4)C5=CC(=C(C=C5)O)C6=CC=CC=C6)O,468.49379245725,O(CCO)CCCCCCCCCCCC,125.0,1
CCC1(OC(=C(C(=O)O1)C=CC=CC=C2C(=O)OC3(CCC4(CC3)OC(=O)C(=CC=CC=CC5=C(OC(OC5=O)(C)CC)[O-])C(=O)O4)OC2=O)[O-])C.CC1CCC(C2(C1)OC(=C(C(=O)O2)C=CC=CC=C3C(=O)OC4(CCC5(CC4)OC(=O)C(=CC=CC=CC6=C(OC7(CC(CCC7C)C)OC6=O)[O-])C(=O)O5)OC3=O)[O-])C.CC1(OC(=O)C(=CC=CC=CC2=C(OC3(CCC4(CC3)OC(=C(C(=O)O4)C=CC=CC=C5C(=O)OC(OC5=O)(C)C)[O-])OC2=O)[O-])C(=O)O1)C.C1CCC2(CC1)OC(=O)C(=CC=CC=CC3=C(OC4(CCC5(CC4)OC(=C(C(=O)O5)C=CC=CC=C6C(=O)OC7(CCCCC7)OC6=O)[O-])OC3=O)[O-])C(=O)O2.C1=CC=C(C=C1)C2=C(C=CC(=C2)[N+]3=CC=C(C=C3)C4=CC=[N+](C=C4)C5=CC(=C(C=C5)O)C6=CC=CC=C6)O.C1=CC=C(C=C1)C2=C(C=CC(=C2)[N+]3=CC=C(C=C3)C4=CC=[N+](C=C4)C5=CC(=C(C=C5)O)C6=CC=CC=C6)O.C1=CC=C(C=C1)C2=C(C=CC(=C2)[N+]3=CC=C(C=C3)C4=CC=[N+](C=C4)C5=CC(=C(C=C5)O)C6=CC=CC=C6)O.C1=CC=C(C=C1)C2=C(C=CC(=C2)[N+]3=CC=C(C=C3)C4=CC=[N+](C=C4)C5=CC(=C(C=C5)O)C6=CC=CC=C6)O,468.49379245725,[K+].[K+].OP([O-])([O-])=O,310.1004134672179,1
CCC1(OC(=C(C(=O)O1)C=CC=CC=C2C(=O)OC3(CCC4(CC3)OC(=O)C(=CC=CC=CC5=C(OC(OC5=O)(C)CC)[O-])C(=O)O4)OC2=O)[O-])C.CC1CCC(C2(C1)OC(=C(C(=O)O2)C=CC=CC=C3C(=O)OC4(CCC5(CC4)OC(=O)C(=CC=CC=CC6=C(OC7(CC(CCC7C)C)OC6=O)[O-])C(=O)O5)OC3=O)[O-])C.CC1(OC(=O)C(=CC=CC=CC2=C(OC3(CCC4(CC3)OC(=C(C(=O)O4)C=CC=CC=C5C(=O)OC(OC5=O)(C)C)[O-])OC2=O)[O-])C(=O)O1)C.C1CCC2(CC1)OC(=O)C(=CC=CC=CC3=C(OC4(CCC5(CC4)OC(=C(C(=O)O5)C=CC=CC=C6C(=O)OC7(CCCCC7)OC6=O)[O-])OC3=O)[O-])C(=O)O2.C1=CC=C(C=C1)C2=C(C=CC(=C2)[N+]3=CC=C(C=C3)C4=CC=[N+](C=C4)C5=CC(=C(C=C5)O)C6=CC=CC=C6)O.C1=CC=C(C=C1)C2=C(C=CC(=C2)[N+]3=CC=C(C=C3)C4=CC=[N+](C=C4)C5=CC(=C(C=C5)O)C6=CC=CC=C6)O.C1=CC=C(C=C1)C2=C(C=CC(=C2)[N+]3=CC=C(C=C3)C4=CC=[N+](C=C4)C5=CC(=C(C=C5)O)C6=CC=CC=C6)O.C1=CC=C(C=C1)C2=C(C=CC(=C2)[N+]3=CC=C(C=C3)C4=CC=[N+](C=C4)C5=CC(=C(C=C5)O)C6=CC=CC=C6)O,468.49379245725,C[C@H](CCC(=O)[O-])[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C.[Na+],522.526706920576,1
CCC1(OC(=C(C(=O)O1)C=CC=CC=C2C(=O)OC3(CCC4(CC3)OC(=O)C(=CC=CC=CC5=C(OC(OC5=O)(C)CC)[O-])C(=O)O4)OC2=O)[O-])C.CC1CCC(C2(C1)OC(=C(C(=O)O2)C=CC=CC=C3C(=O)OC4(CCC5(CC4)OC(=O)C(=CC=CC=CC6=C(OC7(CC(CCC7C)C)OC6=O)[O-])C(=O)O5)OC3=O)[O-])C.CC1(OC(=O)C(=CC=CC=CC2=C(OC3(CCC4(CC3)OC(=C(C(=O)O4)C=CC=CC=C5C(=O)OC(OC5=O)(C)C)[O-])OC2=O)[O-])C(=O)O1)C.C1CCC2(CC1)OC(=O)C(=CC=CC=CC3=C(OC4(CCC5(CC4)OC(=C(C(=O)O5)C=CC=CC=C6C(=O)OC7(CCCCC7)OC6=O)[O-])OC3=O)[O-])C(=O)O2.C1=CC=C(C=C1)C2=C(C=CC(=C2)[N+]3=CC=C(C=C3)C4=CC=[N+](C=C4)C5=CC(=C(C=C5)O)C6=CC=CC=C6)O.C1=CC=C(C=C1)C2=C(C=CC(=C2)[N+]3=CC=C(C=C3)C4=CC=[N+](C=C4)C5=CC(=C(C=C5)O)C6=CC=CC=C6)O.C1=CC=C(C=C1)C2=C(C=CC(=C2)[N+]3=CC=C(C=C3)C4=CC=[N+](C=C4)C5=CC(=C(C=C5)O)C6=CC=CC=C6)O.C1=CC=C(C=C1)C2=C(C=CC(=C2)[N+]3=CC=C(C=C3)C4=CC=[N+](C=C4)C5=CC(=C(C=C5)O)C6=CC=CC=C6)O,468.49379245725,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.[Na+].[Na+].[Na+],503.680743897714,1
