0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,miscibility
-0.052256413,-0.13409215,0.37183416,0.14061582,-0.34807894,0.29437,-0.10681911,0.1222847,0.27545297,-0.31859905,0.12014002,0.47765943,0.010442777,0.06274166,0.23384964,0.33089006,0.35417467,-0.36485988,0.19450767,-0.060627893,0.27126497,-0.1923194,-0.19803186,0.2749498,-0.34238446,-0.23889202,-0.24739395,0.33682775,0.16199161,-0.22458208,0.38589054,-0.110102706,0
-0.006782812,-0.07359458,0.30287573,0.13226095,-0.3301819,0.2775942,-0.094656765,0.08552874,0.23742443,-0.30366683,0.16264965,0.43200064,-0.039353997,0.0495758,0.21437778,0.2505598,0.3295615,-0.34117573,0.11739306,-0.09065573,0.23201258,-0.16437912,-0.205432,0.2178962,-0.2938139,-0.27039033,-0.17205621,0.3136574,0.17774093,-0.1974695,0.3472021,-0.124148756,1
-0.025263568,-0.13274057,0.36772183,0.14464651,-0.34165016,0.30036694,-0.10761891,0.14748041,0.24552386,-0.30436495,0.11897265,0.4497528,0.025145093,0.0657759,0.2322198,0.30929744,0.3421776,-0.3634427,0.20285352,-0.04564246,0.27204162,-0.20228255,-0.1969649,0.26646274,-0.32700372,-0.25562632,-0.24051414,0.32276016,0.15504134,-0.21633396,0.36835054,-0.10493219,0
-0.05475824,-0.1500906,0.13700199,0.049306035,-0.22511348,0.07356453,0.03499767,0.020142917,0.06840421,-0.17762311,0.06757306,0.29451007,0.01547474,-0.04391607,0.18933955,0.20749652,0.23076425,-0.15044443,0.070160955,-0.026567534,0.18319735,-0.14219452,-0.17426261,0.11666694,-0.18616915,-0.15731569,-0.08468121,0.21387538,0.18220001,-0.08594803,0.24100591,-0.044224977,1
0.00671749,-0.21571761,0.4690059,0.18035169,-0.44715378,0.42725116,-0.04278037,0.21107289,0.41755435,-0.45907277,0.24902341,0.75536716,-0.0753893,0.044103526,0.49732396,0.47683877,0.60452753,-0.51921,0.071034804,-0.15256384,0.46907428,-0.30212674,-0.45908308,0.44133556,-0.5606291,-0.52495426,-0.3784311,0.702144,0.40871167,-0.37499395,0.6029775,-0.2678333,1
-0.046742287,-0.16718787,0.38097766,0.13781801,-0.36807874,0.31600595,-0.044711456,0.10227523,0.39470467,-0.3344497,0.12481584,0.6005448,-0.004736158,0.04188646,0.2988565,0.41453743,0.4566506,-0.37629515,0.15725946,-0.07875508,0.36686486,-0.19574118,-0.27838677,0.32683533,-0.43864882,-0.2817487,-0.279168,0.450692,0.28231978,-0.29684696,0.47796327,-0.1283263,1
0.03414252,-0.047523867,0.12995622,0.085112646,-0.15935609,0.13149242,-0.0037485883,0.014467405,0.122649826,-0.15249807,0.070517406,0.19972207,0.010608118,0.032810517,0.1110421,0.104310155,0.16048792,-0.16378738,0.07267502,-0.014641248,0.07075928,-0.075237945,-0.12195828,0.087360695,-0.1261306,-0.10701357,-0.07859565,0.14881593,0.09542136,-0.0972043,0.16853052,-0.045918033,1
-0.035488375,-0.104456045,0.2749425,0.12522888,-0.26145113,0.21559991,-0.045966655,0.081686996,0.1947681,-0.24708538,0.09346005,0.36497873,0.031476088,0.01972652,0.19617665,0.25760737,0.27255377,-0.2659005,0.14699534,-0.022271344,0.19304636,-0.14224896,-0.17669109,0.19788468,-0.25077862,-0.18674399,-0.17532393,0.2664547,0.14691766,-0.16395184,0.2907148,-0.06434972,0
-0.003970673,-0.04628437,0.14504352,0.053449675,-0.14683053,0.11824894,-0.04311912,0.056711122,0.10838544,-0.13537048,0.0507441,0.1982019,0.02094702,0.030870812,0.105950564,0.12288326,0.16023555,-0.16242608,0.08199008,-0.015736531,0.1025248,-0.08897556,-0.0960667,0.12513234,-0.1333453,-0.11828306,-0.09539205,0.14645882,0.08212152,-0.08940816,0.15745491,-0.04900873,1
-0.07564315,-0.10250596,0.084897764,0.011504327,-0.10240229,0.03874985,0.028998697,-0.023927277,0.11400312,-0.12094113,0.02242922,0.20652738,-0.0062564006,-0.014510348,0.10995802,0.16727674,0.08792817,-0.074033946,0.05010383,-0.024876125,0.11127177,-0.047874734,-0.059950914,0.08573923,-0.13353398,-0.04133823,-0.058159776,0.091918185,0.08610424,-0.0132081155,0.16712642,-0.010965621,0
-0.022184603,-0.05293304,0.18857138,0.067841545,-0.16489327,0.15198061,-0.04797259,0.038109154,0.14792177,-0.15920183,0.057749443,0.23792082,0.008975139,0.026779814,0.10987337,0.1575785,0.16960642,-0.16015373,0.09634331,-0.020838493,0.13067366,-0.09094527,-0.095715374,0.13893928,-0.15919189,-0.110210575,-0.12904297,0.17070957,0.079872414,-0.124676794,0.18767416,-0.042724133,1
0.00777319,-0.13947819,0.21178943,0.10622687,-0.20277557,0.19114721,-0.0030618198,0.04211136,0.15661913,-0.22289588,0.08486989,0.30258477,0.07865738,0.018914402,0.16828585,0.22477153,0.23462984,-0.23200694,0.12963723,0.040196795,0.16256145,-0.13385881,-0.17185557,0.1719602,-0.18474096,-0.11799377,-0.14623266,0.22996461,0.14568299,-0.134458,0.25593695,-0.012224097,1
-0.018256864,-0.04907756,0.11441788,0.051706772,-0.09805223,0.08914268,-0.019815177,0.024313819,0.103987694,-0.11355133,0.04288139,0.15890415,0.020628441,0.0006108936,0.07886143,0.1182372,0.109018244,-0.10722752,0.062416162,0.0035327608,0.08406347,-0.056276124,-0.0659333,0.09154236,-0.09788498,-0.05818206,-0.07871224,0.11220058,0.0633881,-0.074472114,0.13014027,-0.013168956,1
-0.02400167,-0.07546943,0.20549998,0.08185091,-0.19036931,0.16590406,-0.0552176,0.06796516,0.15610455,-0.17223106,0.06801469,0.2606532,0.01186572,0.025914095,0.13165697,0.18283993,0.18298152,-0.19281708,0.11276327,-0.025551276,0.15321562,-0.10591473,-0.105385356,0.15531704,-0.18563269,-0.13386412,-0.13305971,0.17989472,0.0926482,-0.12163681,0.20784745,-0.049442522,1
-0.0026568132,-0.048206642,0.07606539,0.032102555,-0.0722991,0.062739946,-0.019507404,0.01490293,0.072986506,-0.08606947,0.028586125,0.11716795,0.014646195,0.009443092,0.062165327,0.08564488,0.08422105,-0.08766369,0.04104645,0.0035910858,0.06387745,-0.041478585,-0.04624256,0.07194716,-0.074846335,-0.047132667,-0.048133474,0.07744383,0.05276831,-0.058108304,0.09931445,-0.0177668,0
-0.04697985,-0.106575616,0.05891156,0.01696937,-0.067587905,0.03924952,-0.003776404,0.023466501,0.012703018,-0.06984922,0.038999863,0.1403541,-0.0065443115,-0.04125556,0.10690584,0.10407293,0.07421724,-0.05926643,0.018990427,-0.018141147,0.12634398,-0.08432341,-0.06221003,0.07897509,-0.039145127,-0.09030928,-0.046753876,0.08297487,0.08141214,-0.014169719,0.12995085,-0.0081701055,1
-0.012757469,-0.019233704,0.08676603,0.052187197,-0.10569592,0.066742316,-0.04188302,0.027641965,0.042781964,-0.104140475,0.05016209,0.13598871,-0.009384777,0.018450573,0.08089883,0.062320612,0.110725075,-0.10109396,0.03218937,-0.037990242,0.051251084,-0.051860563,-0.06763528,0.06672256,-0.08241772,-0.08219475,-0.054290164,0.09709172,0.05170262,-0.058870368,0.10677717,-0.04606606,1
0.0019244361,-0.033394482,0.09686524,0.06242013,-0.083212025,0.07144542,0.0374042,-0.029272057,0.12611428,-0.11475911,0.023865785,0.14726245,0.029639304,-0.016176725,0.070473626,0.09479493,0.08287011,-0.065949485,0.052835997,0.028971262,0.05626112,-0.033168867,-0.076765925,0.081493765,-0.085331716,-0.034957238,-0.06482393,0.10063355,0.08459969,-0.08938231,0.11521979,0.0059278323,0
-0.02040913,-0.091273,0.24190469,0.098368235,-0.218835,0.18869598,-0.050357893,0.06883589,0.17691249,-0.20501335,0.080816895,0.29767224,0.01984253,0.031924527,0.14337406,0.20345616,0.22167356,-0.2267237,0.13515802,-0.02472801,0.16220887,-0.12687843,-0.13456559,0.17156743,-0.20661442,-0.14249781,-0.15830332,0.21013139,0.1054852,-0.14922972,0.24664688,-0.056188356,0
-0.026612584,-0.07053942,0.18120115,0.07697415,-0.16022232,0.13579513,-0.019040374,0.03231445,0.1184597,-0.15814301,0.07163997,0.24779911,-0.0031919917,0.030352518,0.10580468,0.16840321,0.1559828,-0.15135603,0.07356092,-0.031549737,0.114453554,-0.07199617,-0.09522066,0.11962504,-0.15566394,-0.110260636,-0.09493412,0.15946054,0.10061404,-0.112773746,0.21152575,-0.044015475,0
-0.022707999,-0.09392761,0.22933222,0.0945865,-0.2140516,0.18333416,-0.050852053,0.075612776,0.15997218,-0.20906423,0.08376427,0.29692835,0.0309184,0.018815355,0.15427078,0.20929983,0.22011375,-0.22274366,0.12956691,-0.011868132,0.16747083,-0.12780955,-0.1366474,0.17313907,-0.20310596,-0.15034677,-0.15303935,0.21067572,0.114785925,-0.13854057,0.24322838,-0.04643655,1
-0.0738746,-0.111345544,0.14222406,0.0250489,-0.15558054,0.11051816,-0.046006847,-0.006015472,0.15416387,-0.1779565,0.054606188,0.28189468,-0.0006592921,-0.00027800724,0.15862021,0.19994467,0.19500685,-0.1530523,0.050389655,-0.005240055,0.15347841,-0.072904006,-0.09817092,0.14752594,-0.18438333,-0.10063897,-0.06637649,0.14366862,0.13032296,-0.09985794,0.22986075,-0.05396972,0
-0.00018557743,-0.023417547,0.114455685,0.05163911,-0.1912631,0.1827109,-0.052971944,0.035034355,0.19822094,-0.23372093,0.20230353,0.31135634,-0.09886516,0.02633847,0.12531075,0.15794882,0.2904863,-0.2793551,-0.057458177,-0.18160178,0.13974153,-0.051172774,-0.23734224,0.11957208,-0.18699169,-0.24762951,-0.09322235,0.3307088,0.22787762,-0.10447453,0.31967625,-0.14713117,0
-0.008497812,-0.057816148,0.11059233,0.039409764,-0.09818524,0.09547531,-0.030449517,0.033101555,0.09686716,-0.10574071,0.02495919,0.16588928,0.02612527,0.013197038,0.10298966,0.11255448,0.123358965,-0.11653098,0.056490634,0.015192122,0.10172492,-0.06671711,-0.07087602,0.115180194,-0.11495256,-0.08962828,-0.06805266,0.118249096,0.078171894,-0.072123855,0.12891226,-0.026693888,0
-0.03977652,-0.059844382,0.17427558,0.091995716,-0.15844192,0.14020516,-0.057822898,0.038996063,0.14270961,-0.16210014,0.05591733,0.23825274,0.006955942,0.010625631,0.11260652,0.166163,0.15371397,-0.1673482,0.08571754,-0.024627242,0.1137491,-0.08154938,-0.10005072,0.13700733,-0.14348534,-0.10427178,-0.11825605,0.1702753,0.08137782,-0.10729015,0.1823915,-0.044230483,0
0.08215584,-0.1167434,0.26532936,0.18142767,-0.32895386,0.27564466,0.012300007,0.057891656,0.25566962,-0.31787556,0.11808212,0.41217756,0.04862001,0.06348476,0.23347366,0.23136915,0.344351,-0.3183865,0.13952084,-0.009018732,0.22944021,-0.18832634,-0.26612702,0.21808276,-0.27588457,-0.28381363,-0.19281146,0.34666556,0.2314508,-0.2525158,0.31982595,-0.095650814,0
0.041132953,-0.11219926,0.22444923,0.11440298,-0.2168453,0.19374672,-0.030371428,0.07986174,0.15529515,-0.20210671,0.06350748,0.2783567,0.053377006,0.055049755,0.16533536,0.18697059,0.21908286,-0.22990328,0.1356375,0.013736367,0.17452836,-0.14627472,-0.15662038,0.17757395,-0.18824582,-0.17593895,-0.16004269,0.21117808,0.13070995,-0.1521537,0.23048294,-0.05991418,1
-0.025675066,-0.09287739,0.23373906,0.09325312,-0.22280997,0.19492486,-0.078693815,0.082916215,0.15453862,-0.19401622,0.08709003,0.30332288,3.468152e-05,0.027009163,0.14135696,0.20997271,0.2192102,-0.22077216,0.110372074,-0.048312545,0.18620479,-0.11523591,-0.1329806,0.17604809,-0.20685712,-0.17006929,-0.1366254,0.19827753,0.107837,-0.12514967,0.2534644,-0.060200743,1
-0.034856174,-0.048104055,0.32450187,0.06595082,-0.31351727,0.26727,-0.10167101,0.15520127,0.1657274,-0.2104541,0.1395737,0.36122155,-0.049517922,0.08619456,0.17198193,0.23376817,0.2616045,-0.306172,0.16109312,-0.11926421,0.24096638,-0.149452,-0.11427003,0.21471827,-0.29224077,-0.19405043,-0.16600297,0.19891015,0.080669716,-0.14756095,0.30311412,-0.14176972,0
-0.030433336,-0.11754444,0.15662661,0.10083382,-0.1848347,0.124026336,0.06174027,0.026654653,0.15304329,-0.14682141,0.07422984,0.2627071,0.010089321,-0.000341041,0.12239587,0.19861594,0.16480905,-0.1286012,0.096696004,-0.028958319,0.11142201,-0.1019377,-0.13774309,0.081000686,-0.1850637,-0.09287609,-0.10889144,0.16704017,0.09341514,-0.026103359,0.23048487,-0.005568687,1
-0.039464265,-0.023667373,0.30181202,0.06837943,-0.29721102,0.23455839,-0.09575698,0.15948799,0.13934915,-0.18080631,0.10939236,0.34886745,-0.054645438,0.09215784,0.16038224,0.2233412,0.23688398,-0.27768272,0.16942483,-0.111051545,0.21915546,-0.14065383,-0.10453358,0.20052394,-0.27039808,-0.17910865,-0.1570719,0.17765477,0.082913324,-0.10053554,0.27522346,-0.14305097,0
0.039144777,-0.103979185,0.2173867,0.14304012,-0.19356832,0.17989291,-0.035519257,0.05905193,0.18489444,-0.1914542,0.046260547,0.26282036,0.06367281,0.03733576,0.15782672,0.19369836,0.18923908,-0.20498225,0.13443679,0.037947327,0.14153767,-0.11946377,-0.14467898,0.16806002,-0.18154863,-0.1492078,-0.16105574,0.20005499,0.119601935,-0.1452741,0.21575424,-0.035591986,1
-0.017863348,-0.06099628,0.09935962,0.046425074,-0.10054608,0.0874512,-0.054103807,0.019010186,0.056101624,-0.08465665,0.052212685,0.15734778,-0.010291938,-0.010428809,0.058463242,0.11114633,0.09615921,-0.07049757,0.022244407,-0.038750045,0.10676773,-0.042274192,-0.07569186,0.08340843,-0.08400176,-0.11016067,-0.039606243,0.080545485,0.06642636,-0.038315095,0.13772407,-0.016296204,1
-0.022799185,-0.1391304,0.07882166,0.04246965,-0.1908483,0.05702649,0.02888198,-0.0052935444,0.050132208,-0.16957471,0.057938665,0.24001598,0.0017236862,-0.04136459,0.16917627,0.14727543,0.19074523,-0.106432766,0.038940743,-0.018615529,0.15398264,-0.102203034,-0.14668506,0.08402325,-0.16786028,-0.10697255,-0.053813044,0.155806,0.17484021,-0.06853873,0.21867979,-0.052289166,1
-0.0015400015,-0.1163899,0.089300245,0.014791983,-0.2548727,0.12340533,0.00576056,0.029739767,0.04574737,-0.19276978,0.10693845,0.2963233,-0.07325856,0.002470117,0.15142246,0.14025262,0.23354179,-0.18139961,0.013303526,-0.114610896,0.17779946,-0.07534526,-0.1634534,0.073442414,-0.23123986,-0.09588443,-0.0395968,0.13581751,0.1967591,-0.07324175,0.2994175,-0.14466137,1
-0.034738757,-0.15473782,0.08110687,0.03981649,-0.19619705,0.047425263,0.028286623,-0.0039686123,0.035152674,-0.1733922,0.056331795,0.24953659,0.01392758,-0.045581497,0.17567381,0.16841315,0.1987441,-0.103192374,0.043419644,-0.0057048006,0.16196838,-0.117276356,-0.16084118,0.09442924,-0.16289692,-0.13435148,-0.057550643,0.17018983,0.17673036,-0.060157947,0.21811442,-0.03655459,1
-0.03327766,-0.15545104,0.076927565,0.03640824,-0.1924866,0.04316978,0.030146796,-0.00485121,0.030646559,-0.171414,0.054914474,0.24303573,0.016705822,-0.045797277,0.1735014,0.16495101,0.19697665,-0.099845976,0.04308327,-0.0014744997,0.16122589,-0.11860105,-0.15920287,0.09160477,-0.15812986,-0.13395248,-0.054773822,0.16660571,0.17684415,-0.057968564,0.21351945,-0.033866916,1
-0.032008704,-0.15848975,0.081410535,0.047029138,-0.19163287,0.04895731,0.033559684,-0.017894596,0.053660914,-0.18256378,0.061466586,0.2517027,0.017378986,-0.04876333,0.16644157,0.17434347,0.2029788,-0.102086484,0.039837494,0.0013000472,0.15617591,-0.11600688,-0.16966663,0.09327451,-0.15425298,-0.13414061,-0.061489873,0.18503451,0.18402322,-0.063949935,0.2196571,-0.025689803,1
-0.030061547,-0.10034913,0.056646768,0.03865182,-0.16084723,0.038309522,0.014491377,-0.0070180846,0.03472261,-0.16195044,0.06156466,0.20532286,0.004054429,-0.030886238,0.15255687,0.12017796,0.17952561,-0.09873393,0.013180718,-0.024047103,0.12981932,-0.09097701,-0.14263743,0.06008439,-0.12120697,-0.11900455,-0.034044363,0.15583044,0.1524657,-0.04544703,0.17886797,-0.043609858,1
0.06704999,-0.19592291,0.2508591,0.21377154,-0.34844327,0.24084412,0.11670392,0.0074837715,0.31254703,-0.33787215,0.13090967,0.51086247,0.019369202,0.020169366,0.22091648,0.35532588,0.3604715,-0.25046456,0.071157336,-0.040237043,0.27911562,-0.15182549,-0.33475155,0.22342965,-0.36274505,-0.2657237,-0.21137518,0.41969144,0.32795888,-0.26591802,0.43935394,-0.04736922,1
-0.02135784,-0.18023106,0.10128547,0.065675005,-0.24610075,0.08469309,0.11821185,-0.03901177,0.15928912,-0.28386897,0.09289722,0.38037047,0.025707245,-0.0066522546,0.21563932,0.2685068,0.32267362,-0.1840742,0.036169443,0.0057375226,0.18711936,-0.101815894,-0.26507044,0.13346043,-0.26098436,-0.1476301,-0.07717361,0.2874843,0.29360902,-0.12984037,0.33284193,-0.066125035,1
-0.027292695,-0.1543542,0.079259306,0.032660842,-0.20635909,0.05986406,0.02824516,0.0055154962,0.034608956,-0.1796654,0.071114264,0.2665361,-0.00055527873,-0.03647839,0.18308342,0.17291927,0.21168266,-0.124828696,0.03773631,-0.021635454,0.17224087,-0.10835495,-0.16660425,0.0901905,-0.18186879,-0.12929595,-0.049271125,0.1622127,0.18579054,-0.06294829,0.23958604,-0.056138467,1
-0.035216577,-0.092980646,0.118792534,0.056893103,-0.21358383,0.11934307,-0.0065733176,0.0027340837,0.07830909,-0.18777749,0.08313376,0.27499607,-0.045017563,0.003365958,0.17806321,0.13768736,0.19374588,-0.15098011,0.035909347,-0.0807708,0.13174611,-0.07019901,-0.1504355,0.0739626,-0.19328544,-0.07765263,-0.05756156,0.1623565,0.14681283,-0.06748006,0.24769959,-0.10386984,1
-0.031055791,-0.1579492,0.07218645,0.037061825,-0.18612655,0.036293373,0.034978434,-0.010667097,0.03073954,-0.17362115,0.052550033,0.23682411,0.025933519,-0.048584044,0.17068048,0.16449253,0.19841357,-0.09554733,0.043210723,0.008299108,0.15832919,-0.12079248,-0.16332342,0.088274024,-0.15071867,-0.13454467,-0.054793604,0.17168106,0.18064436,-0.05668686,0.20650467,-0.025491143,1
0.0013428591,-0.0815544,0.1457604,0.03188421,-0.25893205,0.16491121,-0.049141005,0.10565367,0.07243433,-0.21675833,0.16803204,0.30765843,-0.115974486,-0.0080467,0.16074657,0.14497255,0.2515596,-0.2676065,-0.007235555,-0.20841141,0.22511777,-0.08094865,-0.1370391,0.09275015,-0.2521596,-0.104568824,-0.077304,0.12872502,0.23832425,-0.12004734,0.36273542,-0.21984558,0
-0.06300393,-0.14978951,0.09693751,0.01653804,-0.16114551,0.08855515,-0.009594031,-0.022960773,0.12492771,-0.21182892,0.09278235,0.28763002,-0.0076689124,-0.038626682,0.15923437,0.18011148,0.22900832,-0.13320279,-0.016421583,-0.035588536,0.15441906,-0.064847216,-0.17364967,0.14086318,-0.15620449,-0.14283994,-0.035734486,0.20861188,0.18889552,-0.099110305,0.25520092,-0.022885494,1
-0.031170232,-0.14990915,0.075368054,0.03642436,-0.18823576,0.046166696,0.026239444,-0.0054388866,0.03174768,-0.17007205,0.060335815,0.24095005,0.01742258,-0.041719045,0.16844454,0.15822765,0.1937685,-0.10342549,0.04163669,-0.005841735,0.15496998,-0.11219669,-0.15901549,0.08540473,-0.15478534,-0.120119184,-0.047961164,0.15972094,0.17193131,-0.05602107,0.21198337,-0.036154926,1
-0.027934691,-0.15939943,0.07419951,0.039516095,-0.19096737,0.041896302,0.035671487,-0.011348126,0.03737524,-0.17764653,0.055963933,0.24408638,0.023541696,-0.047451425,0.17366335,0.16717413,0.20477486,-0.10105306,0.04289167,0.0071806214,0.16030167,-0.12183632,-0.16819909,0.09024622,-0.15384337,-0.13860016,-0.0574972,0.1779824,0.18405089,-0.06324835,0.21241291,-0.027455017,1
