x_center,y_center,box_length,score
808.0,583.0,67.0,0.8974975943565369
125.0,64.0,61.0,0.8851683139801025
514.0,610.0,53.0,0.8569405674934387
34.0,904.0,53.0,0.8558598160743713
603.0,141.0,72.0,0.8510149717330933
157.0,559.0,50.0,0.8476247191429138
152.0,748.0,75.0,0.843279242515564
243.0,727.0,58.0,0.8429909348487854
887.0,658.0,76.0,0.8395324945449829
817.0,832.0,50.0,0.8379772305488586
403.0,563.0,50.0,0.8339974880218506
860.0,474.0,29.0,0.8112292289733887
149.0,356.0,75.0,0.8010130524635315
315.0,850.0,48.0,0.7895964980125427
668.0,304.0,48.0,0.780810534954071
472.0,731.0,94.0,0.7795247435569763
312.0,140.0,50.0,0.7690207958221436
610.0,382.0,53.0,0.7673215270042419
78.0,745.0,43.0,0.7500187158584595
945.0,817.0,45.0,0.7164212465286255
513.0,973.0,43.0,0.7111343145370483
405.0,504.0,53.0,0.7027832269668579
461.0,986.0,43.0,0.6836785078048706
458.0,422.0,45.0,0.6706960201263428
776.0,126.0,43.0,0.6353816390037537
352.0,917.0,40.0,0.6257306337356567
100.0,639.0,53.0,0.6047762036323547
944.0,359.0,35.0,0.5866551399230957
867.0,305.0,32.0,0.5853083729743958
337.0,588.0,32.0,0.5700834393501282
802.0,315.0,40.0,0.561366856098175
600.0,1012.0,21.0,0.5326982140541077
198.0,975.0,40.0,0.5156381726264954
648.0,876.0,37.0,0.5115547776222229
