x_center,y_center,box_length,score
801.0,654.0,45.0,0.7999572157859802
634.0,83.0,53.0,0.741844892501831
54.0,671.0,27.0,0.7099921107292175
25.0,52.0,32.0,0.6969243884086609
388.0,549.0,50.0,0.6861439347267151
566.0,871.0,26.0,0.6742436289787292
456.0,64.0,45.0,0.6703018546104431
862.0,407.0,111.0,0.6499990224838257
300.0,766.0,45.0,0.6323667168617249
504.0,626.0,50.0,0.6184386610984802
114.0,948.0,35.0,0.6153091192245483
666.0,152.0,43.0,0.6149642467498779
778.0,146.0,45.0,0.6119049191474915
75.0,671.0,101.0,0.5923642516136169
950.0,736.0,43.0,0.5912890434265137
545.0,671.0,24.0,0.587851345539093
578.0,213.0,29.0,0.5871748328208923
748.0,428.0,96.0,0.5853550434112549
662.0,888.0,84.0,0.5830038189888
419.0,649.0,32.0,0.5809784531593323
689.0,568.0,26.0,0.5778180360794067
327.0,705.0,29.0,0.5772300958633423
473.0,724.0,26.0,0.5748239755630493
413.0,229.0,32.0,0.5745298266410828
759.0,121.0,37.0,0.5726244449615479
433.0,987.0,26.0,0.5711991786956787
882.0,778.0,24.0,0.5664490461349487
37.0,943.0,26.0,0.5663371086120605
254.0,947.0,21.0,0.5630433559417725
559.0,939.0,21.0,0.5623707175254822
772.0,177.0,35.0,0.5598008036613464
576.0,989.0,45.0,0.5558146834373474
251.0,675.0,29.0,0.5525020956993103
369.0,371.0,23.0,0.5503234267234802
356.0,312.0,26.0,0.5481838583946228
409.0,505.0,32.0,0.5447068810462952
546.0,27.0,29.0,0.5423470139503479
181.0,741.0,61.0,0.5388830304145813
876.0,82.0,29.0,0.5302014946937561
409.0,134.0,29.0,0.5290204882621765
112.0,99.0,37.0,0.5248785614967346
187.0,66.0,29.0,0.5241497755050659
156.0,947.0,35.0,0.5223449468612671
812.0,136.0,24.0,0.5158745646476746
20.0,639.0,29.0,0.5158136487007141
559.0,69.0,35.0,0.5150838494300842
253.0,697.0,32.0,0.51191645860672
486.0,697.0,21.0,0.5106282830238342
582.0,809.0,94.0,0.5105633735656738
864.0,695.0,61.0,0.5103792548179626
22.0,889.0,29.0,0.509019136428833
386.0,829.0,21.0,0.5073354244232178
597.0,362.0,26.0,0.5070432424545288
968.0,356.0,21.0,0.504747211933136
975.0,893.0,32.0,0.5039924383163452
514.0,544.0,56.0,0.5034346580505371
145.0,723.0,45.0,0.5023990273475647
736.0,149.0,50.0,0.500030517578125
