x_center,y_center,box_length,score
81.0,880.0,53.0,0.701457679271698
146.0,827.0,71.0,0.6813514232635498
689.0,968.0,76.0,0.6480859518051147
114.0,497.0,64.0,0.6473071575164795
238.0,179.0,80.0,0.6402992010116577
396.0,199.0,24.0,0.6293858885765076
375.0,503.0,53.0,0.6225001215934753
850.0,446.0,94.0,0.6168331503868103
191.0,299.0,44.0,0.6139479279518127
347.0,396.0,31.0,0.5908017754554749
382.0,209.0,24.0,0.5480552315711975
152.0,504.0,48.0,0.5478215217590332
385.0,413.0,17.0,0.542822003364563
806.0,570.0,113.0,0.5168347358703613
