x_center,y_center,box_length,score
601.0,922.0,24.0,0.6997803449630737
657.0,596.0,29.0,0.6913881897926331
661.0,395.0,48.0,0.6751670837402344
235.0,320.0,67.0,0.6725428700447083
25.0,457.0,37.0,0.6696183085441589
764.0,598.0,36.0,0.6646477580070496
961.0,697.0,29.0,0.6626386642456055
870.0,656.0,26.0,0.6588360071182251
74.0,599.0,50.0,0.6527292132377625
970.0,214.0,64.0,0.6481178402900696
228.0,23.0,19.0,0.6397339701652527
238.0,496.0,61.0,0.6358651518821716
80.0,559.0,27.0,0.633625328540802
725.0,660.0,35.0,0.62083500623703
655.0,44.0,40.0,0.6167319416999817
413.0,249.0,50.0,0.6127416491508484
708.0,637.0,21.0,0.6127226948738098
664.0,434.0,21.0,0.6071565747261047
769.0,630.0,32.0,0.6051631569862366
376.0,216.0,35.0,0.6020636558532715
589.0,35.0,32.0,0.6008585095405579
906.0,151.0,24.0,0.5921310186386108
903.0,347.0,58.0,0.5905434489250183
735.0,593.0,23.0,0.5890175700187683
407.0,717.0,43.0,0.5805691480636597
394.0,772.0,45.0,0.5787856578826904
331.0,834.0,80.0,0.5743255615234375
620.0,553.0,42.0,0.5705185532569885
245.0,64.0,48.0,0.5627055168151855
63.0,321.0,45.0,0.5601838827133179
435.0,929.0,24.0,0.5600809454917908
742.0,824.0,50.0,0.5572718977928162
254.0,823.0,26.0,0.5487114191055298
718.0,111.0,32.0,0.5461079478263855
354.0,782.0,59.0,0.5448936820030212
887.0,25.0,26.0,0.5427138805389404
268.0,793.0,50.0,0.5412855744361877
351.0,545.0,54.0,0.5407909750938416
457.0,71.0,67.0,0.5387752056121826
715.0,719.0,58.0,0.5364065766334534
889.0,65.0,19.0,0.5332016944885254
447.0,930.0,53.0,0.5314380526542664
945.0,624.0,53.0,0.5298875570297241
463.0,132.0,21.0,0.5270572304725647
991.0,620.0,44.0,0.5249143838882446
477.0,146.0,65.0,0.5205302834510803
410.0,120.0,73.0,0.5202261805534363
389.0,193.0,38.0,0.5200575590133667
25.0,250.0,23.0,0.5198956727981567
536.0,38.0,61.0,0.5192340612411499
491.0,220.0,48.0,0.5177246332168579
234.0,137.0,54.0,0.5167068839073181
34.0,521.0,53.0,0.515190839767456
694.0,941.0,124.0,0.5129525065422058
342.0,733.0,53.0,0.5117471218109131
27.0,125.0,26.0,0.5071942210197449
446.0,647.0,67.0,0.5068060159683228
343.0,648.0,32.0,0.5000548362731934
