x_center,y_center,box_length,score
627.0,627.0,73.0,0.7383609414100647
906.0,554.0,72.0,0.7301586270332336
759.0,254.0,24.0,0.7257829904556274
654.0,429.0,43.0,0.6524942517280579
162.0,503.0,93.0,0.6472474336624146
809.0,468.0,85.0,0.6263534426689148
196.0,987.0,35.0,0.6235870718955994
134.0,381.0,73.0,0.6190028190612793
194.0,763.0,56.0,0.6150258183479309
140.0,779.0,24.0,0.6146517992019653
663.0,223.0,45.0,0.6131383180618286
687.0,106.0,98.0,0.6072790622711182
226.0,379.0,96.0,0.6054254770278931
887.0,475.0,21.0,0.6005182266235352
655.0,319.0,32.0,0.6002832055091858
245.0,149.0,80.0,0.596863865852356
470.0,20.0,26.0,0.5907673239707947
912.0,413.0,24.0,0.5717657208442688
570.0,519.0,117.0,0.5643987655639648
366.0,667.0,162.0,0.5631877183914185
516.0,637.0,21.0,0.5553028583526611
471.0,350.0,37.0,0.5529378652572632
133.0,267.0,35.0,0.5486679673194885
315.0,920.0,82.0,0.538151741027832
787.0,346.0,26.0,0.5350183844566345
922.0,813.0,19.0,0.5269584059715271
394.0,554.0,37.0,0.5267495512962341
149.0,21.0,17.0,0.5235303044319153
864.0,269.0,26.0,0.520510196685791
65.0,492.0,19.0,0.5138773918151855
277.0,812.0,35.0,0.5123416781425476
810.0,742.0,19.0,0.5087335705757141
543.0,247.0,21.0,0.5084978342056274
945.0,998.0,19.0,0.5077675580978394
517.0,220.0,21.0,0.5041998028755188
464.0,378.0,40.0,0.5024605989456177
167.0,36.0,27.0,0.5018550753593445
428.0,487.0,21.0,0.5011048913002014
392.0,221.0,17.0,0.5009189248085022
318.0,803.0,21.0,0.5003119707107544
901.0,490.0,26.0,0.5001111626625061
