0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,miscibility
-2.0823104,-24.272568,76.064095,28.030214,-77.001236,62.01241,-22.612638,29.740593,56.83977,-70.99133,26.61135,103.94154,10.985091,16.18935,55.562866,64.44275,84.031136,-85.1799,42.997444,-8.252592,53.76632,-46.660793,-50.37954,65.62222,-69.92928,-62.030308,-50.02574,76.806305,43.066376,-46.887657,82.57291,-25.701284,1
-88.63182,-120.10724,99.47554,13.479733,-119.98576,45.403576,33.978058,-28.035822,133.57857,-141.7079,26.280537,241.99014,-7.3306856,-17.001919,128.8389,195.99979,103.02629,-86.74629,58.70714,-29.147598,130.3782,-56.09529,-70.24507,100.461494,-156.46307,-48.436405,-68.14638,107.70144,100.889175,-15.476074,195.82365,-12.848524,0
-9.401844,-22.433044,79.91663,28.751274,-69.881836,64.40944,-20.330803,16.150677,62.68931,-67.4698,24.474237,100.83094,3.803668,11.349298,46.564384,66.78183,71.87927,-67.873215,40.830338,-8.831363,55.37955,-38.542645,-40.56422,58.882523,-67.46559,-46.70729,-54.68846,72.34679,33.849964,-52.838074,79.53639,-18.106504,1
3.0101385,-54.0124,82.01465,41.135952,-78.52407,74.02103,-1.1856785,16.307465,60.65016,-86.31558,32.865543,117.174805,30.459774,7.3245296,65.16806,87.04192,90.85951,-89.8438,50.201523,15.566057,62.9513,-51.83632,-66.550415,66.59094,-71.54024,-45.692642,-56.62805,89.05293,56.415184,-52.06835,99.11061,-4.733735,1
-12.216836,-32.840935,76.56433,34.60031,-65.61303,59.651073,-13.2596035,16.269936,69.58482,-75.98447,28.694681,106.33293,13.80381,0.40878868,52.771233,79.12007,72.95109,-71.7528,41.766647,2.3639956,56.252247,-37.657955,-44.12019,61.256855,-65.50111,-38.933342,-52.671402,75.08059,42.417038,-49.83406,87.08519,-8.812191,1
-8.123047,-25.54163,69.54875,27.701359,-64.42798,56.148033,-18.687668,23.00191,52.831524,-58.28932,23.018673,88.21463,4.015796,8.770283,44.557564,61.87976,61.927677,-65.25639,38.16324,-8.647492,51.853798,-35.84544,-35.666283,52.565,-62.824932,-45.30454,-45.032303,60.882988,31.355558,-41.166367,70.34322,-16.733168,1
-2.2745228,-41.270157,65.12029,27.4833,-61.89594,53.71225,-16.70047,12.758538,62.48443,-73.68488,24.472849,100.30858,12.538744,8.08432,53.22032,73.32138,72.10243,-75.0497,35.140247,3.0743618,54.68608,-35.510204,-39.588688,61.594635,-64.076645,-40.350723,-41.20752,66.300385,45.17544,-49.747063,85.02403,-15.210323,0
-89.91668,-203.97949,112.75328,32.478382,-129.3593,75.121284,-7.2278175,44.913513,24.312834,-133.68733,74.64346,268.62952,-12.52543,-78.960724,204.61154,199.18948,142.04745,-113.43248,36.346565,-34.7211,241.81499,-161.39009,-119.06636,151.1537,-74.92149,-172.84668,-89.48419,158.80907,155.81805,-27.12001,248.71834,-15.637105,1
-9.9643135,-15.022623,67.76923,40.761192,-82.554565,52.129566,-32.713036,21.589956,33.41516,-81.339676,39.179466,106.21497,-7.3300486,14.4109535,63.186615,48.675964,86.48262,-78.960175,25.141735,-29.672556,40.03003,-40.50607,-52.827026,52.114136,-64.372955,-64.19881,-42.40373,75.83418,40.382706,-45.981125,83.399086,-35.980232,1
4.961364,-86.09389,249.72702,160.92453,-214.52783,184.1925,96.431274,-75.46591,325.13358,-295.85898,61.528076,379.65546,76.41271,-41.705006,181.68715,244.38957,213.64636,-170.0235,136.21579,74.69044,145.04607,-85.51222,-197.90924,210.09802,-219.99258,-90.1228,-167.12173,259.44202,218.10535,-230.43538,297.04663,15.282469,0
-6.2367716,-27.891872,73.923004,30.060087,-66.87321,57.6631,-15.388735,21.035378,54.06221,-62.649483,24.696619,90.96487,6.063626,9.755731,43.813293,62.173626,67.74063,-69.28389,41.302578,-7.556567,49.56897,-38.772438,-41.121536,52.428833,-63.138752,-43.54553,-48.375484,64.21349,32.23494,-45.60271,75.37216,-17.17045,0
-10.850645,-28.760765,73.88044,31.38437,-65.32682,55.36722,-7.763256,13.175446,48.299114,-64.479034,29.209486,101.034164,-1.3014586,12.375514,43.13933,68.662384,63.598263,-61.711803,29.992706,-12.863651,46.6657,-29.354713,-38.82395,48.77425,-63.46825,-44.956142,-38.707123,65.01623,41.022972,-45.9808,86.24457,-17.946259,0
-7.0872774,-29.315266,71.57571,29.520912,-66.80655,57.219486,-15.871173,23.599115,49.9281,-65.24997,26.143238,92.67279,9.649785,5.872364,48.148666,65.3235,68.69858,-69.51939,40.438465,-3.704102,52.268463,-39.889984,-42.648323,54.037548,-63.390358,-46.923965,-47.76433,65.75292,35.82525,-43.239185,75.912766,-14.4930725,1
-30.142818,-45.43197,58.03123,10.220623,-63.481033,45.094368,-18.772028,-2.4544716,62.90299,-72.61103,22.28079,115.02059,-0.26900864,-0.11343479,64.7213,81.582794,79.56802,-62.449444,20.56033,-2.1380835,62.623306,-29.746788,-40.056374,60.194534,-75.233345,-41.0634,-27.083393,58.620655,53.17527,-40.744717,93.78935,-22.021091,0
-0.3067479,-38.707825,189.1885,85.35641,-316.14664,302.01038,-87.5595,57.90973,327.6475,-386.3269,334.3958,514.6537,-163.41829,43.53594,207.13129,261.08008,480.1567,-461.75757,-94.97499,-300.17703,230.9845,-84.58558,-392.31274,197.6456,-309.08624,-409.317,-154.09106,546.64215,376.6683,-172.69023,528.406,-243.19916,0
-6.347108,-43.18351,82.60261,29.43558,-73.33562,71.31154,-22.743074,24.72391,72.35113,-78.97888,18.64229,123.904495,19.513247,9.85701,76.92409,84.06816,92.138145,-87.03825,42.193466,11.34716,75.97945,-49.83173,-52.938065,86.02933,-85.85931,-66.944336,-50.82927,88.321526,58.38743,-53.870087,96.28596,-19.937954,0
-16.731037,-25.172102,73.30484,38.695786,-66.64479,58.973934,-24.321814,16.40276,60.027374,-68.18353,23.520283,100.21529,2.9258502,4.4694166,47.36523,69.89247,64.6561,-70.39101,36.055023,-10.358858,47.845825,-34.301792,-42.08393,57.62884,-60.353664,-43.859417,-49.741566,71.622215,34.22962,-45.12902,76.7186,-18.60449,0
32.843826,-46.67106,106.071976,72.5302,-131.50745,110.19576,4.9172306,23.14362,102.21024,-127.0786,47.206245,164.77815,19.43705,25.3796,93.33687,92.49553,137.66283,-127.28287,55.7769,-3.6054616,91.724396,-75.2881,-106.39085,87.18397,-110.29168,-113.46152,-77.08115,138.58813,92.528175,-100.94942,127.85832,-38.238777,0
16.526028,-45.078407,90.177185,45.9638,-87.122154,77.84181,-12.202358,32.08613,62.393085,-81.200615,25.515463,111.83565,21.445332,22.117393,66.426956,75.119354,88.02113,-92.36847,54.495216,5.518873,70.12044,-58.76894,-62.92553,71.34406,-75.63171,-70.687164,-64.30051,84.84523,52.51547,-61.130936,92.60136,-24.071777,1
-7.3848696,-26.714144,67.22991,26.822216,-64.0864,56.065857,-22.63455,23.849031,44.449646,-55.80451,25.049538,87.24417,0.009975672,7.7685933,40.658234,60.394043,63.051006,-63.50027,31.746107,-13.896045,53.557724,-33.14508,-38.248955,50.63637,-59.497913,-48.916702,-39.2973,57.03018,31.016949,-35.996555,72.90347,-17.315422,1
-16.477505,-22.740156,153.40128,31.17683,-148.20854,126.34614,-48.06278,73.36806,78.344055,-99.48764,65.98045,170.75969,-23.408531,40.74662,81.30076,110.508865,123.66788,-144.73622,76.153305,-56.379585,113.91167,-70.650215,-54.018696,101.50343,-138.15053,-91.73317,-78.474335,94.03049,38.134872,-69.75627,143.29066,-67.018585,0
-20.851547,-80.53614,107.31347,69.08678,-126.64038,84.977234,42.30164,18.262562,104.85834,-100.59538,50.85893,179.99503,6.9127464,-0.23366737,83.86012,136.08266,112.919716,-88.11172,66.251724,-19.84093,76.341324,-69.843094,-94.375336,55.498005,-126.79728,-63.6345,-74.6075,114.44838,64.00383,-17.884838,157.91782,-3.8154106,1
-26.295387,-15.769777,201.1,45.56182,-198.03432,156.28831,-63.803722,106.26826,92.84956,-120.472824,72.8891,232.45345,-36.41074,61.40558,106.864105,148.8142,157.83788,-185.02246,112.88925,-73.99462,146.0252,-93.71889,-69.65164,133.61087,-180.16862,-119.341675,-104.658394,118.37294,55.24588,-66.98772,183.38382,-95.31612,0
20.528404,-54.52903,114.00249,75.013466,-101.51159,94.3399,-18.6271,30.968164,96.96282,-100.40289,24.260075,137.82892,33.39146,19.579716,82.76789,101.57979,99.24124,-107.497314,70.50168,19.900434,74.22555,-62.649494,-75.872925,88.13446,-95.20819,-78.24794,-84.46127,104.913345,62.721954,-76.18501,113.146385,-18.665241,1
-13.7444935,-46.932014,76.44969,35.720573,-77.36258,67.28706,-41.628777,14.626897,43.165947,-65.13687,40.173706,121.067184,-7.918865,-8.0241785,44.983032,85.51868,73.98722,-54.24254,17.115383,-29.815224,82.14967,-32.526783,-58.239143,64.17647,-64.63298,-84.760284,-30.474003,61.97364,51.110046,-29.480556,105.96823,-12.538692,1
-6.417289,-39.16105,22.185942,11.953937,-53.718094,16.051252,8.129414,-1.4899746,14.110717,-47.73021,16.308,67.55733,0.48516655,-11.642895,47.61806,41.453632,53.68908,-29.957642,10.960655,-5.2397146,43.34151,-28.767097,-41.28746,23.650034,-47.24765,-30.109575,-15.146763,43.854733,49.212288,-19.291603,61.551815,-14.717836,1
-0.45770836,-34.59253,26.54115,4.396362,-75.75135,36.677605,1.71211,8.839029,13.596689,-57.293587,31.783443,88.070984,-21.773355,0.73414993,45.004642,41.68483,69.41153,-53.914223,3.9539738,-34.06379,52.844215,-22.39355,-48.58039,21.828001,-68.72737,-28.498049,-11.768663,40.366657,58.479256,-21.768362,88.990616,-42.995167,1
-8.5064125,-37.890347,19.860483,9.749787,-48.04239,11.612932,6.92649,-0.9717865,8.607767,-42.45821,13.793858,61.10354,3.4104192,-11.161452,43.016907,41.239002,48.666084,-25.268515,10.632084,-1.3969233,39.660885,-28.717232,-39.38487,23.122705,-39.888252,-32.898384,-14.092314,41.674053,43.27562,-14.730761,53.409256,-8.951052,1
-8.0936775,-37.80827,18.710058,8.855086,-46.81593,10.499606,7.332199,-1.1798944,7.45375,-41.690723,13.35611,59.110313,4.0631323,-11.138657,42.198414,40.118816,47.90798,-24.284195,10.478563,-0.3586228,39.212803,-28.845737,-38.72077,22.279799,-38.459797,-32.57946,-13.321899,40.521267,43.01142,-14.098914,51.931465,-8.236995,1
-8.120541,-40.20851,20.65368,11.931192,-48.61685,12.420365,8.51402,-4.5398207,13.61366,-46.316044,15.593943,63.85644,4.409012,-12.371154,42.225876,44.230564,51.49529,-25.899122,10.106688,0.3298192,39.6215,-29.430698,-43.044064,23.663546,-39.13365,-34.03119,-15.59985,46.94286,46.686295,-16.22396,55.726536,-6.5174475,1
-10.249693,-34.214733,19.31411,13.178607,-54.84198,13.061897,4.9409356,-2.3928647,11.838917,-55.218124,20.9909,70.006256,1.3823848,-10.530877,52.015327,40.97551,61.210506,-33.66402,4.4940557,-8.199026,44.2628,-31.019243,-48.633217,20.48619,-41.326355,-40.575428,-11.607661,53.131474,51.98424,-15.495481,60.986275,-14.869083,1
25.05371,-73.20801,93.73531,79.87727,-130.19833,89.99314,43.60726,2.7963653,116.78545,-126.24837,48.91534,190.88745,7.2374415,7.5364304,82.54703,132.77008,134.69278,-93.58789,26.588451,-15.034862,104.293564,-56.73069,-125.08234,83.48609,-135.5423,-99.28958,-78.981865,156.82074,122.54419,-99.36219,164.16776,-17.69985,1
-5.577073,-47.062897,26.4482,17.149405,-64.26314,22.115509,30.868107,-10.18696,41.59442,-74.12537,24.257818,99.324356,6.712812,-1.737072,56.308884,70.11392,84.258255,-48.06643,9.444756,1.4982121,48.861603,-26.586706,-69.2166,34.8499,-68.14963,-38.549953,-20.151983,75.06941,76.66875,-33.90461,86.913445,-17.26692,1
-6.715322,-37.978592,19.50162,8.036145,-50.774307,14.729452,6.9496746,1.3570786,8.515475,-44.20637,17.497545,65.58076,-0.13662529,-8.975447,45.04737,42.5465,52.084164,-30.71389,9.284956,-5.323367,42.37958,-26.660553,-40.9927,22.191221,-44.748512,-31.813053,-12.123077,39.912163,45.713448,-15.48832,58.94974,-13.812777,1
-13.874557,-36.632324,46.801643,22.41463,-84.14732,47.018543,-2.5897427,1.077169,30.852055,-73.980194,32.752872,108.34239,-17.735928,1.3261137,70.152985,54.245785,76.331604,-59.48284,14.147492,-31.821917,51.905064,-27.656864,-59.268272,29.139633,-76.15021,-30.593426,-22.677988,63.96488,57.84101,-26.585657,97.58818,-40.922432,1
-7.4756193,-38.020866,17.376421,8.921367,-44.8036,8.736389,8.419862,-2.5677388,7.3994927,-41.79335,12.649623,57.007305,6.242607,-11.694947,41.085487,39.59595,47.761276,-22.99975,10.401503,1.9977262,38.11234,-29.076656,-39.31452,21.248953,-36.280365,-32.387028,-13.189686,41.326344,43.483948,-13.645422,49.708935,-6.1361203,1
0.71743536,-43.57126,77.87396,17.034456,-138.33704,88.10547,-26.254074,56.446537,38.698765,-115.80531,89.7728,164.36961,-61.960533,-4.299031,85.88048,77.45303,134.39822,-142.97145,-3.8656683,-111.34589,120.27144,-43.24763,-73.21451,49.552692,-134.7188,-55.866943,-41.300434,68.77263,127.32711,-64.1365,193.79503,-117.4547,0
-25.36221,-60.297718,39.02216,6.657382,-64.869064,35.647846,-3.862073,-9.242851,50.289604,-85.27165,37.349503,115.785355,-3.0871177,-15.549157,64.09975,72.503815,92.18722,-53.620743,-6.6105013,-14.326152,62.161346,-26.104221,-69.90262,56.704422,-62.880066,-57.500168,-14.384905,83.97664,76.039825,-39.896816,102.73104,-9.212547,1
-8.111516,-39.011272,19.613237,9.478811,-48.98511,12.014086,6.8283634,-1.4153765,8.261786,-44.25832,15.701357,62.7031,4.533926,-10.856663,43.834793,41.176018,50.42491,-26.9147,10.835231,-1.520211,40.328266,-29.197256,-41.381042,22.22511,-40.28022,-31.258947,-12.481066,41.564625,44.742157,-14.578517,55.16502,-9.408697,1
-6.782029,-38.699253,18.014277,9.5937805,-46.36336,10.171652,8.66038,-2.7551165,9.074021,-43.12931,13.587013,59.25968,5.7154903,-11.520332,42.162266,40.5868,49.71557,-24.533823,10.413308,1.7433227,38.918297,-29.579615,-40.83564,21.910122,-37.35034,-33.649567,-13.959262,43.21085,44.68417,-15.355536,51.56994,-6.6655726,1
-3.5842562,-36.718563,21.839718,12.244524,-51.57371,15.182486,7.8164577,-1.8124034,12.186581,-46.797268,15.912649,63.356396,4.0239367,-9.029954,44.190342,39.882557,52.399445,-29.947649,11.745168,-1.6088412,39.746162,-29.607836,-42.363155,23.590977,-41.46981,-35.387707,-14.875597,44.878845,46.514084,-18.665852,56.06421,-10.666441,0
10.490761,-45.628044,40.224503,24.95861,-92.34088,41.010975,17.425215,4.3128657,18.04446,-78.998245,32.849617,105.624245,-1.7768826,-3.2721577,61.07734,57.301403,89.47245,-63.182747,17.927513,-15.470536,63.984688,-40.342896,-73.27018,32.446716,-77.77941,-63.310837,-23.04802,69.59285,79.7889,-33.687466,93.92485,-30.958448,0
-11.140228,-41.072483,19.56357,9.803274,-47.139984,8.549618,8.946208,-5.8233705,13.210754,-44.957535,11.728088,63.300747,6.1687455,-12.627289,43.377117,45.308773,50.60259,-23.896906,11.38645,1.9825976,39.969135,-29.388018,-40.472324,24.491367,-39.885796,-31.20735,-15.691841,44.49966,45.900673,-16.170391,54.00036,-5.8891807,0
-3.5388947,-37.2017,36.32068,21.071648,-75.80837,32.338047,2.0043225,-4.2295403,29.257,-71.60111,35.169964,96.77084,-6.677546,-10.225517,60.564972,54.943726,77.9915,-52.57724,8.732299,-12.233333,55.27001,-40.204918,-61.67478,35.195316,-59.468914,-63.06492,-18.64452,70.61314,65.94231,-30.336372,80.53879,-20.440878,1
-6.2389154,-40.827065,18.816862,10.535161,-45.97266,9.638528,8.800981,-1.2483782,7.7762794,-42.372936,11.516119,58.23351,8.838366,-12.076337,43.08117,41.388027,48.42418,-23.639578,12.901873,4.703625,40.110157,-31.197111,-40.278587,22.950302,-37.092983,-34.245937,-14.442619,41.945297,44.638653,-14.672714,50.815468,-4.950327,0
-46.36213,-139.27441,63.909775,24.529263,-167.74333,15.16444,56.918106,-11.580761,19.04706,-132.13753,45.087208,217.03793,16.90781,-59.87762,155.51233,154.64886,174.71298,-80.485344,33.355053,-8.701294,140.29538,-110.56994,-146.80083,69.82594,-129.7248,-116.27925,-39.913357,157.97,165.25427,-45.56841,180.71423,-22.006964,1
1.9207273,-131.44185,201.46169,80.180664,-221.73065,182.30856,5.591836,84.21994,185.2479,-231.2396,122.34272,378.26883,-35.819103,-0.5657635,265.38962,238.80693,307.777,-233.75967,13.844061,-68.14141,240.16478,-155.13657,-248.65222,209.2666,-275.85608,-266.99792,-172.01834,356.73587,233.83743,-174.81117,304.59158,-128.32939,1
-14.069519,-61.140686,53.260056,20.8843,-81.72307,39.05102,16.46384,-0.85638034,68.05479,-75.95938,23.072819,136.11357,3.0143204,-12.891929,80.311646,95.35556,107.60951,-57.615776,17.846857,-7.931382,88.17749,-46.469124,-78.472435,61.396072,-94.25107,-62.6813,-44.936417,103.073395,91.489784,-54.253838,110.91046,-19.989082,1
19.896492,-46.717617,34.064796,37.986958,-84.509544,38.086178,25.976418,-18.896914,40.601482,-83.35175,34.418354,102.61716,10.967581,-3.3123732,70.99621,51.058765,87.579605,-61.016098,21.934889,3.7508914,35.371056,-41.951317,-81.48459,29.701717,-57.320007,-55.368366,-20.373922,77.26006,76.70903,-36.738937,90.294334,-14.876801,0
-11.120739,-44.59561,25.407747,17.684532,-53.69777,12.62559,16.077242,-6.2315855,15.163228,-53.03512,14.850629,73.953156,12.671131,-18.756306,53.259686,53.962086,59.015976,-28.594837,15.289926,7.0487814,42.22266,-32.42239,-51.659412,27.366793,-44.629898,-37.65748,-17.551064,54.4355,55.68763,-19.13741,61.500626,-3.0669532,1
-3.7339118,-40.996834,28.110676,12.300718,-60.93766,17.110846,5.7295938,1.7129831,20.034264,-58.098217,16.524626,80.509735,15.257656,-7.830459,56.477974,49.669098,70.32331,-42.826195,19.06554,4.7387114,44.479645,-41.1278,-54.893593,40.18869,-47.64551,-49.86007,-20.796227,60.145386,59.5529,-22.278835,66.50394,-11.598211,1
