0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,vesicles_formation
0.7045563,-0.9936055,1.1052414,1.044583,-1.0951366,0.94425714,0.087485,0.37950417,0.9530964,-1.1906562,0.12467294,1.4160233,0.9201436,0.18759911,1.1953833,1.0968072,1.165456,-1.1102649,0.95373726,0.8526237,0.92238015,-0.9694334,-1.1627502,0.99688816,-0.83071417,-1.0625932,-0.9563448,1.2109604,1.0294641,-0.9362741,1.2523227,0.015007699,1
0.81362456,-1.0128858,1.1262996,1.0334377,-1.087001,0.97473943,0.08889982,0.3761975,1.0211642,-1.1740745,0.11929364,1.3918009,0.99108785,0.25507948,1.1758373,1.1157435,1.152416,-1.1296993,1.0007371,0.9401839,0.91655964,-0.9797677,-1.1435281,1.0450976,-0.810939,-1.0315928,-0.9916296,1.1788507,1.0268207,-0.98912245,1.2451596,0.04382062,1
1.2150867,-1.399805,1.7460566,1.6378925,-1.6170477,1.4876696,0.11739774,0.45295367,1.6581628,-1.7801421,0.19181809,2.0983253,1.4124081,0.4233503,1.7176163,1.6389042,1.692709,-1.7030748,1.4705215,1.3475745,1.250539,-1.3646374,-1.6973628,1.5592662,-1.2367712,-1.4595876,-1.5189492,1.7711929,1.4904301,-1.5115113,1.8592105,0.025875604,1
0.7442154,-1.0518444,1.1372259,1.0432235,-1.1573286,0.95293605,0.12250682,0.48363063,0.89838856,-1.1948737,0.1193433,1.4215872,0.9703289,0.21324402,1.2293415,1.0903181,1.2182146,-1.1275798,1.0275509,0.8960802,1.0362271,-1.078039,-1.1975563,1.0139513,-0.8313948,-1.1465623,-0.9930259,1.2295499,1.0640175,-0.96174866,1.292829,-0.00089021074,1
1.0916955,-1.4024539,1.7151374,1.6433039,-1.6257374,1.446386,0.12279997,0.4862565,1.5917172,-1.7283024,0.17538849,2.1033502,1.3255702,0.33161145,1.6929128,1.6516775,1.6399608,-1.6275182,1.42718,1.2474933,1.29702,-1.360672,-1.6490331,1.5212686,-1.2511108,-1.4810575,-1.4992795,1.7725081,1.4649893,-1.4429871,1.8581176,0.037833646,1
1.1683823,-1.5514734,1.7558867,1.6425233,-1.7102323,1.4958386,0.1449947,0.59620553,1.5549676,-1.8155079,0.18085311,2.1837997,1.4634215,0.33984643,1.8219987,1.7264763,1.7744321,-1.7206395,1.5288942,1.3737202,1.442965,-1.5148674,-1.7681977,1.5907217,-1.2820435,-1.6239135,-1.5384649,1.853693,1.581831,-1.4965987,1.9488517,0.04865898,1
0.5393227,-0.68612295,0.86463976,0.83178425,-0.81458235,0.7221673,0.061034366,0.23253371,0.8055702,-0.86848545,0.092223324,1.0566832,0.649894,0.17495215,0.8393334,0.8191627,0.82069284,-0.8129774,0.7064674,0.60862696,0.63964915,-0.67094177,-0.82316136,0.75801134,-0.63557106,-0.72804993,-0.75600564,0.89359397,0.72386086,-0.73015195,0.93181455,0.0116535295,1
0.8768057,-1.227005,1.383073,1.3277001,-1.3717356,1.1817542,0.10655708,0.47268376,1.223996,-1.4346703,0.13954368,1.7554963,1.1143869,0.21826342,1.4516369,1.3863393,1.3907467,-1.3455437,1.1871029,1.0372266,1.1552253,-1.190221,-1.3919373,1.2544609,-1.0344127,-1.315654,-1.210927,1.4831145,1.2575545,-1.1594568,1.5524889,0.037347987,1
1.2353841,-1.4208673,1.7172272,1.5872414,-1.6056925,1.4667524,0.1275943,0.49363437,1.6073818,-1.7428358,0.18376006,2.0554829,1.4358104,0.43348518,1.7011303,1.6214525,1.6820403,-1.6819816,1.4820696,1.3719327,1.2825953,-1.3935643,-1.675755,1.5519495,-1.2072444,-1.4652792,-1.5049776,1.7370834,1.4832593,-1.501892,1.8375357,0.037520282,1
1.1447839,-1.4712744,1.7290075,1.6262088,-1.6481355,1.4719715,0.13047816,0.5245218,1.5738115,-1.7839545,0.1815966,2.1313605,1.4126728,0.34663105,1.7632284,1.6771046,1.7173685,-1.6893573,1.4776238,1.3331766,1.3415955,-1.4271951,-1.7225161,1.5506698,-1.2509874,-1.5385588,-1.5047003,1.8045818,1.5274348,-1.4680476,1.891461,0.040418852,1
0.5413745,-0.5483432,0.7210525,0.6485399,-0.6419298,0.6072354,0.053451024,0.1708838,0.6857666,-0.7360836,0.08775876,0.8283209,0.6045524,0.23252031,0.68843144,0.6297013,0.7088959,-0.7147021,0.61310047,0.58284575,0.48001507,-0.5531243,-0.70367736,0.6323317,-0.48800194,-0.5598443,-0.62375814,0.70928705,0.5970674,-0.645284,0.74495804,-0.0051360643,1
0.7169626,-0.86058027,1.1979744,1.1609253,-1.0674974,0.9885961,0.07502186,0.2386392,1.1660576,-1.175631,0.12489391,1.4180251,0.8452118,0.25028497,1.0991309,1.0909908,1.0722835,-1.0982002,0.9394352,0.80365336,0.7709392,-0.8320884,-1.09673,1.0119543,-0.850834,-0.90872973,-1.0310693,1.1923987,0.9425802,-0.9843321,1.242096,0.0072005065,1
0.99454933,-1.2305537,1.3099604,1.1816598,-1.3057117,1.1416882,0.11463519,0.5024486,1.1311858,-1.4020159,0.1472889,1.6343051,1.2103002,0.316788,1.4261944,1.2918574,1.4154404,-1.3562177,1.2041363,1.1415622,1.1383449,-1.2204964,-1.3874371,1.2318292,-0.9463792,-1.2817292,-1.1543493,1.3975447,1.2469845,-1.1746837,1.47525,0.031914517,1
0.91158354,-1.0248421,1.4459975,1.3898734,-1.2706748,1.2052604,0.079197645,0.2503639,1.4329399,-1.4562778,0.16624945,1.711345,1.0526116,0.34302217,1.3415838,1.3027127,1.3266071,-1.365783,1.1315744,1.0055889,0.8841542,-0.9869946,-1.3538213,1.2295749,-1.0236053,-1.0742563,-1.2364169,1.4437301,1.1486832,-1.2166893,1.4918774,-0.0022344533,1
1.0102115,-1.2682573,1.5738525,1.5053312,-1.4715601,1.3355,0.10135138,0.40326858,1.4749964,-1.6309747,0.17459702,1.9382806,1.2301817,0.31614697,1.5775846,1.5017867,1.5374259,-1.530988,1.297903,1.1606301,1.1359689,-1.2225837,-1.5531348,1.388914,-1.1450497,-1.3428514,-1.3569735,1.6388836,1.3584992,-1.3284916,1.7004541,0.018411621,1
0.71557885,-0.85727555,1.1439339,1.1081231,-1.026489,0.9610772,0.06550719,0.23391692,1.1357621,-1.1248327,0.11539263,1.3688964,0.838665,0.23533331,1.0640397,1.0815824,1.024636,-1.059703,0.9111272,0.8018081,0.7537794,-0.8080163,-1.0475569,0.99680936,-0.8172946,-0.8825518,-0.993543,1.1415519,0.9189055,-0.95290685,1.1957252,0.031723794,1
0.6754624,-0.7466931,0.8754161,0.77920485,-0.80963945,0.7569973,0.06603891,0.2514264,0.80826014,-0.93345463,0.10652536,1.0493712,0.7940967,0.2564478,0.9042181,0.8175793,0.91560614,-0.90624785,0.7759495,0.7617352,0.6463104,-0.73350585,-0.9073036,0.7991994,-0.60638887,-0.75225705,-0.757994,0.8985556,0.7866129,-0.78949267,0.9419291,0.011911839,1
0.80673087,-0.88915074,1.2377324,1.1837816,-1.0903145,1.0387553,0.06683346,0.21967924,1.2315495,-1.2496356,0.14260888,1.4639381,0.92185634,0.30457854,1.1552974,1.1206658,1.142944,-1.1793022,0.9794711,0.8834239,0.76307195,-0.85513335,-1.163494,1.0643331,-0.87284595,-0.92686224,-1.0612178,1.2333109,0.99228334,-1.0522237,1.2780128,0.0023363233,1
0.7872928,-1.1472781,1.295281,1.2520727,-1.2905513,1.1033912,0.09647427,0.4336577,1.1311365,-1.3771387,0.14084083,1.6712545,1.0310668,0.18886325,1.3843354,1.2978245,1.3324318,-1.2745378,1.095533,0.95006263,1.0780298,-1.1127334,-1.3346379,1.1640773,-0.9882448,-1.2434268,-1.1242517,1.4208592,1.1910748,-1.0812688,1.4684356,0.020736022,1
1.1084634,-1.222825,1.5133246,1.3726696,-1.3971453,1.2758905,0.124113426,0.43573493,1.401309,-1.522362,0.16735727,1.7712373,1.2706159,0.4325109,1.4680291,1.3785164,1.4835683,-1.4760834,1.310524,1.2156377,1.1143862,-1.2264837,-1.4674715,1.3491814,-1.0457282,-1.252655,-1.3275019,1.5093639,1.2795533,-1.3388058,1.5995846,0.01655524,1
0.93286616,-1.109288,1.3815336,1.3354418,-1.2899389,1.1939715,0.068223745,0.31647095,1.354749,-1.4410305,0.15935266,1.7173088,1.0914305,0.2961244,1.3844156,1.3451694,1.3420113,-1.3603878,1.129834,1.0343275,0.96930873,-1.0473735,-1.3536583,1.2520856,-1.0192673,-1.1639428,-1.2000915,1.4397864,1.196864,-1.1974874,1.4909474,0.029706566,1
0.6644504,-0.7093581,0.8827452,0.8169999,-0.8143715,0.7648984,0.051119693,0.21207902,0.85196096,-0.93563837,0.11117318,1.0667803,0.751572,0.25163746,0.8911489,0.8211666,0.8948196,-0.90080744,0.749113,0.71890545,0.61294895,-0.69277054,-0.89029586,0.8027878,-0.6269306,-0.7372097,-0.76458764,0.9055427,0.7729663,-0.79594153,0.9410907,0.0032811295,1
0.8918195,-1.0172117,1.2980566,1.1962911,-1.1891605,1.0786765,0.107401125,0.35838196,1.2079079,-1.2742016,0.1357283,1.5130037,1.0316848,0.34248275,1.2220871,1.1786134,1.2254364,-1.2242601,1.097563,0.9842447,0.9400217,-1.017678,-1.2195321,1.1354967,-0.90177464,-1.0449437,-1.1394837,1.2852504,1.0622808,-1.1213847,1.3627454,0.016918283,1
0.88525724,-1.1517701,1.1539129,1.039825,-1.2061582,1.0188241,0.10396503,0.500655,0.932907,-1.3088748,0.14501232,1.5000169,1.1122739,0.26154476,1.3532574,1.1576489,1.3499172,-1.253571,1.0851636,1.0332927,1.0818124,-1.1573566,-1.3129259,1.1018778,-0.86406904,-1.2403417,-1.0091757,1.2978089,1.1774638,-1.048963,1.3503556,0.005398473,1
1.0668604,-1.2555974,1.4122579,1.2741759,-1.3543417,1.2182316,0.120481014,0.48415592,1.2753435,-1.448829,0.14723256,1.7028109,1.261432,0.36315218,1.4502726,1.3633038,1.4368749,-1.4130061,1.274561,1.2045933,1.1459972,-1.2372708,-1.4182101,1.3077867,-0.98895866,-1.279046,-1.2477007,1.4442964,1.2720848,-1.2535387,1.5405709,0.046763532,1
0.80550784,-1.1037248,1.2412795,1.1750048,-1.263056,1.0515121,0.10654648,0.46228594,1.028133,-1.3423563,0.14884137,1.5868723,1.0217878,0.23415388,1.351321,1.1907406,1.3389776,-1.2515804,1.0773928,0.9360328,1.072553,-1.122909,-1.3186649,1.1106653,-0.93997,-1.2358024,-1.0766362,1.3690482,1.1623977,-1.0666755,1.4128073,-0.020854663,1
0.7724875,-1.0184199,1.2083257,1.1265509,-1.1915252,1.0023972,0.11079504,0.4193555,1.0001553,-1.2901459,0.1488132,1.5002327,0.97343713,0.2632154,1.2700952,1.1031377,1.2840006,-1.2019206,1.0338457,0.8948444,0.9889841,-1.0551313,-1.2651534,1.0464218,-0.892628,-1.1345558,-1.0402601,1.3050874,1.0875614,-1.0344726,1.3445054,-0.03780994,1
0.29538065,-0.41632003,0.51042175,0.5041142,-0.49819028,0.42916104,0.033717718,0.14592884,0.4585697,-0.5348042,0.057119817,0.64957833,0.37536636,0.07628248,0.52505463,0.49293894,0.5061151,-0.4907248,0.41299468,0.34500945,0.39318317,-0.40761513,-0.5104799,0.4451131,-0.388353,-0.46571743,-0.43932426,0.55125093,0.44898787,-0.42010292,0.5660173,-0.0024467,1
0.5041323,-0.52908945,0.79609454,0.73751,-0.6805853,0.63775784,0.06268906,0.15035705,0.75903904,-0.77044815,0.091075346,0.8891289,0.5709961,0.23161435,0.6942798,0.65640616,0.7172984,-0.72848064,0.62891895,0.547061,0.47831228,-0.54398644,-0.72337675,0.64622086,-0.537375,-0.5510164,-0.681745,0.7632632,0.59331,-0.67104036,0.7967268,-0.019545343,0
0.42152134,-0.48227262,0.6564004,0.60575235,-0.58536214,0.5351302,0.05364573,0.15572293,0.60316986,-0.6601668,0.0763675,0.76138276,0.5002694,0.17457214,0.6150557,0.56775737,0.6282741,-0.6224764,0.5359197,0.47450238,0.43897012,-0.48988608,-0.6300307,0.54853034,-0.45482934,-0.50514776,-0.56251305,0.6555978,0.5266337,-0.5566665,0.68173295,-0.011423947,1
0.3375224,-0.3901831,0.5840582,0.59274054,-0.5194372,0.48709774,0.021521686,0.07986596,0.6022442,-0.5758049,0.064756975,0.705349,0.37740654,0.112551644,0.52703786,0.5371276,0.5047372,-0.5309799,0.43107897,0.35704497,0.34360683,-0.36794442,-0.52110004,0.49501055,-0.42999044,-0.42966825,-0.5018331,0.5858571,0.4498253,-0.4805498,0.60182476,-0.00096615404,0
0.5895773,-0.7514537,0.84635526,0.76904625,-0.83276564,0.7170694,0.07924361,0.30996123,0.70571524,-0.90871936,0.09997126,1.0457454,0.73683333,0.19671136,0.9081818,0.7924801,0.9133655,-0.8630514,0.7544768,0.6883435,0.70797426,-0.76513225,-0.89990175,0.7559223,-0.60944045,-0.8090894,-0.73147994,0.9054702,0.7845366,-0.735932,0.9439476,-0.008294264,0
0.31754637,-0.40457356,0.47015864,0.44110948,-0.45687678,0.4011842,0.036506955,0.15161708,0.41676065,-0.495257,0.05273897,0.5841989,0.3899587,0.09809742,0.4915598,0.4509882,0.4834252,-0.4686092,0.40581858,0.36566758,0.37480977,-0.40037698,-0.48142162,0.4223032,-0.34272784,-0.43441463,-0.40785933,0.49804148,0.4251039,-0.40370607,0.51941323,0.002765295,1
0.38014364,-0.44353467,0.5836236,0.5647617,-0.55092025,0.49147153,0.036761906,0.1458915,0.5425061,-0.6035742,0.06912783,0.7100047,0.4380144,0.1303969,0.5780021,0.5292528,0.5711451,-0.56681335,0.4747958,0.4110701,0.41192868,-0.44684258,-0.57325155,0.5057082,-0.42315248,-0.5006033,-0.50097156,0.6029532,0.4963201,-0.49627954,0.6233248,-0.014538773,1
0.33452374,-0.44134095,0.5095972,0.48259142,-0.509871,0.43245828,0.04155224,0.17752825,0.43138376,-0.54880875,0.060921427,0.6438648,0.41675794,0.10036364,0.54804397,0.48235315,0.5425643,-0.513683,0.4393445,0.3847857,0.42261243,-0.44820485,-0.53718954,0.4530178,-0.37946427,-0.49521607,-0.43935052,0.5539134,0.47135735,-0.43619227,0.57220715,-0.0101758065,0
0.35006994,-0.34531066,0.49748626,0.48793182,-0.4530883,0.42655692,0.019358853,0.08494508,0.50105214,-0.51405233,0.063006125,0.59385103,0.36736405,0.1324096,0.4767692,0.4394116,0.4718452,-0.4890159,0.39281866,0.3512789,0.30326936,-0.34446234,-0.47663504,0.43445903,-0.35407525,-0.39621544,-0.42487264,0.49823862,0.41027796,-0.43412194,0.5136162,-0.017100334,0
0.43893853,-0.41918975,0.5294998,0.4774678,-0.48373306,0.46362785,0.03061836,0.12507331,0.51323575,-0.56839573,0.071222335,0.62433255,0.47422165,0.18184201,0.5374184,0.47281432,0.5510705,-0.5577627,0.460819,0.45835373,0.3561654,-0.42015257,-0.5441548,0.48501173,-0.36247233,-0.44010976,-0.45653865,0.53244793,0.468052,-0.4928195,0.5556345,-0.007968055,0
0.4298902,-0.4939466,0.7456444,0.7674514,-0.663874,0.6282659,0.02095559,0.090567194,0.7815693,-0.7391684,0.08201519,0.9075762,0.47524372,0.13291588,0.678075,0.6930476,0.6397853,-0.6812005,0.5451496,0.451064,0.42787552,-0.45889434,-0.6657408,0.63512135,-0.5504209,-0.5534508,-0.6376921,0.74871546,0.5787509,-0.6087469,0.7679055,-0.0012241472,0
0.34942797,-0.37732148,0.5600709,0.54656124,-0.49612713,0.46202892,0.030689219,0.09581055,0.55635244,-0.550152,0.06377918,0.6550785,0.3855058,0.13654214,0.5036483,0.49092472,0.49934515,-0.5158366,0.4311227,0.3668162,0.33996582,-0.37405744,-0.50755733,0.47052443,-0.39727828,-0.41255987,-0.481691,0.551544,0.43133515,-0.47084665,0.57165617,-0.009332348,0
0.366876,-0.3907408,0.5449436,0.52126753,-0.48340097,0.45812568,0.030791387,0.10410434,0.54445773,-0.5370734,0.05931553,0.63610214,0.4057697,0.13870783,0.500411,0.49147254,0.49296045,-0.5126769,0.43669483,0.3908335,0.3427094,-0.38010833,-0.5002374,0.4722735,-0.3793613,-0.41096824,-0.4715654,0.5327133,0.4327418,-0.46519157,0.55875546,0.002656174,0
0.5583936,-0.61982393,0.81020045,0.74461925,-0.7382694,0.6743357,0.06449753,0.21061426,0.7419867,-0.82670075,0.09446963,0.946604,0.6481249,0.22116795,0.78462607,0.71098477,0.7964125,-0.78956574,0.68133765,0.6174221,0.56345904,-0.6309333,-0.7953008,0.6956471,-0.55823106,-0.6595467,-0.6958524,0.81197995,0.67627394,-0.69833755,0.8491346,-0.013933288,1
0.33640257,-0.37445155,0.56191224,0.56470156,-0.49281618,0.47131652,0.021209659,0.074671224,0.58198255,-0.5525575,0.060296517,0.668751,0.37295368,0.112579994,0.5069697,0.5121912,0.48407257,-0.5150056,0.4212528,0.35763696,0.32186586,-0.35246587,-0.50287086,0.47577593,-0.40178406,-0.4104501,-0.4796761,0.5537143,0.43392178,-0.45964777,0.5726511,-0.0005388884,0
0.42754644,-0.42966,0.63515145,0.5846567,-0.5449424,0.5167989,0.048950445,0.12478594,0.6089511,-0.616772,0.071173884,0.7047647,0.47324318,0.19086252,0.562342,0.5246667,0.5772835,-0.5916777,0.5136987,0.45786405,0.38338643,-0.4419889,-0.58274484,0.52371436,-0.41936767,-0.45156038,-0.54311776,0.6018637,0.48359403,-0.5389352,0.6335007,-0.015185761,0
0.32795173,-0.39532477,0.61253154,0.63099873,-0.5319711,0.50963473,0.017664764,0.060541105,0.6454558,-0.60295874,0.06609847,0.7428149,0.37659436,0.10047779,0.54555905,0.5683777,0.51341575,-0.5494564,0.43707162,0.35743436,0.33474302,-0.35956308,-0.5399456,0.5108757,-0.4516118,-0.43192312,-0.52060026,0.61353546,0.46279255,-0.48915067,0.6264296,0.0026502078,0
0.30985814,-0.3508818,0.5009238,0.48689294,-0.44052422,0.4152994,0.027579524,0.08718609,0.50447947,-0.48612407,0.052876584,0.5887219,0.35155067,0.114224374,0.44851875,0.4565282,0.43813118,-0.45675826,0.38853493,0.3362892,0.30936116,-0.33552152,-0.44763708,0.42747408,-0.35588375,-0.36442187,-0.4342719,0.4922203,0.3858712,-0.4189118,0.5136187,0.0064760493,0
0.29727784,-0.3263047,0.49206868,0.4967134,-0.43846142,0.4138156,0.015289336,0.061164346,0.50577205,-0.5048764,0.06185305,0.59913254,0.32841283,0.10672185,0.45790827,0.44432423,0.44697696,-0.46549147,0.36320406,0.3097702,0.28152448,-0.31196678,-0.45844385,0.41786122,-0.36421072,-0.36687124,-0.41830155,0.50195533,0.389115,-0.41433766,0.5090376,-0.011132026,1
0.3479284,-0.38573614,0.54352164,0.54316014,-0.48841217,0.46465275,0.018239528,0.08265876,0.5641218,-0.5483039,0.061746866,0.66129524,0.38455364,0.11536882,0.50923973,0.5116936,0.4881713,-0.5141439,0.41701746,0.36717364,0.33050257,-0.36019504,-0.5005938,0.4776961,-0.39752984,-0.4160677,-0.46878105,0.54797333,0.438139,-0.46079567,0.56551117,0.0049606925,0
