smi1,conc1,smi2,conc2,smi3,conc3,smi4,conc4,smi5,conc5,smi6,conc6,smi7,conc7,vesicles_formation
CCCCCCCCCC(=O)O,1.35,CCCCCCCCCC(=O)[O-],0.6949999999999998,CCCCCCCCCCN,0.545,CCCCCCCCCC[N+](C)(C)C.[Br-],0.0509999999999999,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],3.9,CCCCCCCCCCO,0.78,CCCCCCCCCC(=O)OCC(CO)O,0.2899999999999999,1
CCCCCCCCCC(=O)O,2.875,CCCCCCCCCC(=O)[O-],2.075,CCCCCCCCCCN,0.75,CCCCCCCCCC[N+](C)(C)C.[Br-],2.875,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.2649999999999999,CCCCCCCCCCO,0.6224999999999999,CCCCCCCCCC(=O)OCC(CO)O,0.185,2
CCCCCCCCCC(=O)O,1.1,CCCCCCCCCC(=O)[O-],4.225000000000001,CCCCCCCCCCN,2.1,CCCCCCCCCC[N+](C)(C)C.[Br-],0.1369999999999999,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.5399999999999999,CCCCCCCCCCO,0.57,CCCCCCCCCC(=O)OCC(CO)O,0.8400000000000001,2
CCCCCCCCCC(=O)O,3.4499999999999997,CCCCCCCCCC(=O)[O-],1.6999999999999995,CCCCCCCCCCN,0.66,CCCCCCCCCC[N+](C)(C)C.[Br-],1.5750000000000004,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],1.6999999999999995,CCCCCCCCCCO,0.735,CCCCCCCCCC(=O)OCC(CO)O,0.3099999999999999,20
CCCCCCCCCC(=O)O,1.45,CCCCCCCCCC(=O)[O-],0.4699999999999999,CCCCCCCCCCN,0.51,CCCCCCCCCC[N+](C)(C)C.[Br-],4.3,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],1.3,CCCCCCCCCCO,0.5024999999999998,CCCCCCCCCC(=O)OCC(CO)O,0.3350000000000001,0
CCCCCCCCCC(=O)O,1.65,CCCCCCCCCC(=O)[O-],2.2,CCCCCCCCCCN,4.8,CCCCCCCCCC[N+](C)(C)C.[Br-],1.65,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.4299999999999999,CCCCCCCCCCO,1.3125,CCCCCCCCCC(=O)OCC(CO)O,0.2599999999999999,0
CCCCCCCCCC(=O)O,0.8,CCCCCCCCCC(=O)[O-],0.345,CCCCCCCCCCN,0.5249999999999999,CCCCCCCCCC[N+](C)(C)C.[Br-],0.0439999999999999,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],3.3249999999999997,CCCCCCCCCCO,1.125,CCCCCCCCCC(=O)OCC(CO)O,0.505,2
CCCCCCCCCC(=O)O,3.0999999999999996,CCCCCCCCCC(=O)[O-],3.475000000000001,CCCCCCCCCCN,1.0,CCCCCCCCCC[N+](C)(C)C.[Br-],0.285,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],1.425,CCCCCCCCCCO,1.4775,CCCCCCCCCC(=O)OCC(CO)O,0.58,2
CCCCCCCCCC(=O)O,1.6,CCCCCCCCCC(=O)[O-],0.895,CCCCCCCCCCN,3.9,CCCCCCCCCC[N+](C)(C)C.[Br-],0.2899999999999999,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.825,CCCCCCCCCCO,1.035,CCCCCCCCCC(=O)OCC(CO)O,0.068,0
CCCCCCCCCC(=O)O,1.625,CCCCCCCCCC(=O)[O-],3.125000000000001,CCCCCCCCCCN,0.9,CCCCCCCCCC[N+](C)(C)C.[Br-],2.075,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],3.5000000000000004,CCCCCCCCCCO,0.1439999999999999,CCCCCCCCCC(=O)OCC(CO)O,0.67,12
CCCCCCCCCC(=O)O,2.175,CCCCCCCCCC(=O)[O-],2.6250000000000004,CCCCCCCCCCN,2.35,CCCCCCCCCC[N+](C)(C)C.[Br-],0.53,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],2.75,CCCCCCCCCCO,0.7425000000000002,CCCCCCCCCC(=O)OCC(CO)O,0.7,0
CCCCCCCCCC(=O)O,0.755,CCCCCCCCCC(=O)[O-],1.05,CCCCCCCCCCN,1.075,CCCCCCCCCC[N+](C)(C)C.[Br-],0.2949999999999999,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],2.1,CCCCCCCCCCO,0.3675,CCCCCCCCCC(=O)OCC(CO)O,0.485,0
CCCCCCCCCC(=O)O,4.55,CCCCCCCCCC(=O)[O-],1.425,CCCCCCCCCCN,2.125,CCCCCCCCCC[N+](C)(C)C.[Br-],1.475,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],2.65,CCCCCCCCCCO,0.2144999999999999,CCCCCCCCCC(=O)OCC(CO)O,0.1639999999999999,10
CCCCCCCCCC(=O)O,4.375,CCCCCCCCCC(=O)[O-],4.45,CCCCCCCCCCN,1.175,CCCCCCCCCC[N+](C)(C)C.[Br-],1.475,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],1.05,CCCCCCCCCCO,0.0254999999999999,CCCCCCCCCC(=O)OCC(CO)O,0.092,2
CCCCCCCCCC(=O)O,0.925,CCCCCCCCCC(=O)[O-],2.925,CCCCCCCCCCN,0.965,CCCCCCCCCC[N+](C)(C)C.[Br-],2.875,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],2.775,CCCCCCCCCCO,0.0074999999999999,CCCCCCCCCC(=O)OCC(CO)O,0.0189999999999999,3
CCCCCCCCCC(=O)O,3.225,CCCCCCCCCC(=O)[O-],0.97,CCCCCCCCCCN,0.3499999999999998,CCCCCCCCCC[N+](C)(C)C.[Br-],0.865,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.7749999999999999,CCCCCCCCCCO,0.1304999999999997,CCCCCCCCCC(=O)OCC(CO)O,0.2899999999999999,2
CCCCCCCCCC(=O)O,2.1499999999999995,CCCCCCCCCC(=O)[O-],1.1,CCCCCCCCCCN,4.8,CCCCCCCCCC[N+](C)(C)C.[Br-],2.85,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],4.525000000000002,CCCCCCCCCCO,0.3675,CCCCCCCCCC(=O)OCC(CO)O,0.95,10
CCCCCCCCCC(=O)O,1.15,CCCCCCCCCC(=O)[O-],2.475000000000001,CCCCCCCCCCN,3.8499999999999983,CCCCCCCCCC[N+](C)(C)C.[Br-],4.125000000000001,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],1.85,CCCCCCCCCCO,0.3525,CCCCCCCCCC(=O)OCC(CO)O,0.0029999999999999,0
CCCCCCCCCC(=O)O,0.21,CCCCCCCCCC(=O)[O-],2.35,CCCCCCCCCCN,2.425,CCCCCCCCCC[N+](C)(C)C.[Br-],3.375,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],2.2250000000000005,CCCCCCCCCCO,0.6825,CCCCCCCCCC(=O)OCC(CO)O,0.595,1
CCCCCCCCCC(=O)O,0.635,CCCCCCCCCC(=O)[O-],0.1999999999999999,CCCCCCCCCCN,0.475,CCCCCCCCCC[N+](C)(C)C.[Br-],0.2599999999999999,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],3.975,CCCCCCCCCCO,1.4175000000000002,CCCCCCCCCC(=O)OCC(CO)O,0.5399999999999999,1
CCCCCCCCCC(=O)O,2.675,CCCCCCCCCC(=O)[O-],0.1069999999999999,CCCCCCCCCCN,2.7250000000000005,CCCCCCCCCC[N+](C)(C)C.[Br-],0.0,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],3.5500000000000003,CCCCCCCCCCO,1.4025,CCCCCCCCCC(=O)OCC(CO)O,0.33,0
CCCCCCCCCC(=O)O,0.405,CCCCCCCCCC(=O)[O-],1.075,CCCCCCCCCCN,3.75,CCCCCCCCCC[N+](C)(C)C.[Br-],1.05,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],3.3,CCCCCCCCCCO,1.2,CCCCCCCCCC(=O)OCC(CO)O,0.1989999999999999,4
CCCCCCCCCC(=O)O,2.9500000000000006,CCCCCCCCCC(=O)[O-],0.0539999999999999,CCCCCCCCCCN,4.825,CCCCCCCCCC[N+](C)(C)C.[Br-],0.2749999999999999,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],3.3500000000000005,CCCCCCCCCCO,0.4575000000000001,CCCCCCCCCC(=O)OCC(CO)O,0.59,6
CCCCCCCCCC(=O)O,0.0779999999999999,CCCCCCCCCC(=O)[O-],0.8149999999999998,CCCCCCCCCCN,1.3999999999999997,CCCCCCCCCC[N+](C)(C)C.[Br-],1.875,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.6399999999999999,CCCCCCCCCCO,0.3074999999999998,CCCCCCCCCC(=O)OCC(CO)O,0.7200000000000001,0
CCCCCCCCCC(=O)O,0.3049999999999999,CCCCCCCCCC(=O)[O-],1.3,CCCCCCCCCCN,2.45,CCCCCCCCCC[N+](C)(C)C.[Br-],0.3699999999999999,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],1.25,CCCCCCCCCCO,0.6224999999999999,CCCCCCCCCC(=O)OCC(CO)O,0.4249999999999999,0
CCCCCCCCCC(=O)O,1.875,CCCCCCCCCC(=O)[O-],0.2249999999999999,CCCCCCCCCCN,0.995,CCCCCCCCCC[N+](C)(C)C.[Br-],4.75,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.0269999999999999,CCCCCCCCCCO,1.1175,CCCCCCCCCC(=O)OCC(CO)O,0.635,1
CCCCCCCCCC(=O)O,0.171,CCCCCCCCCC(=O)[O-],3.625,CCCCCCCCCCN,0.1719999999999999,CCCCCCCCCC[N+](C)(C)C.[Br-],0.655,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],1.475,CCCCCCCCCCO,0.9825000000000002,CCCCCCCCCC(=O)OCC(CO)O,0.0879999999999999,0
CCCCCCCCCC(=O)O,1.725,CCCCCCCCCC(=O)[O-],0.1449999999999999,CCCCCCCCCCN,0.635,CCCCCCCCCC[N+](C)(C)C.[Br-],3.4000000000000004,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.196,CCCCCCCCCCO,0.2909999999999999,CCCCCCCCCC(=O)OCC(CO)O,0.4499999999999999,0
CCCCCCCCCC(=O)O,0.1089999999999999,CCCCCCCCCC(=O)[O-],2.825,CCCCCCCCCCN,1.2,CCCCCCCCCC[N+](C)(C)C.[Br-],2.35,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.132,CCCCCCCCCCO,0.7575,CCCCCCCCCC(=O)OCC(CO)O,0.535,0
CCCCCCCCCC(=O)O,0.1339999999999999,CCCCCCCCCC(=O)[O-],0.83,CCCCCCCCCCN,3.5000000000000004,CCCCCCCCCC[N+](C)(C)C.[Br-],1.375,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.66,CCCCCCCCCCO,0.87,CCCCCCCCCC(=O)OCC(CO)O,0.665,0
CCCCCCCCCC(=O)O,0.1129999999999999,CCCCCCCCCC(=O)[O-],0.635,CCCCCCCCCCN,2.2250000000000005,CCCCCCCCCC[N+](C)(C)C.[Br-],0.535,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],1.525,CCCCCCCCCCO,1.4325,CCCCCCCCCC(=O)OCC(CO)O,0.7600000000000001,0
CCCCCCCCCC(=O)O,0.0739999999999999,CCCCCCCCCC(=O)[O-],2.3,CCCCCCCCCCN,1.95,CCCCCCCCCC[N+](C)(C)C.[Br-],1.6750000000000005,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.2699999999999999,CCCCCCCCCCO,0.0599999999999999,CCCCCCCCCC(=O)OCC(CO)O,0.4699999999999999,0
CCCCCCCCCC(=O)O,2.125,CCCCCCCCCC(=O)[O-],0.785,CCCCCCCCCCN,0.1289999999999999,CCCCCCCCCC[N+](C)(C)C.[Br-],1.6999999999999995,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.2449999999999999,CCCCCCCCCCO,0.4274999999999999,CCCCCCCCCC(=O)OCC(CO)O,0.49,0
CCCCCCCCCC(=O)O,0.1599999999999999,CCCCCCCCCC(=O)[O-],0.3049999999999999,CCCCCCCCCCN,3.975,CCCCCCCCCC[N+](C)(C)C.[Br-],0.3699999999999999,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],1.275,CCCCCCCCCCO,0.4124999999999999,CCCCCCCCCC(=O)OCC(CO)O,0.755,0
CCCCCCCCCC(=O)O,1.725,CCCCCCCCCC(=O)[O-],0.2649999999999999,CCCCCCCCCCN,0.6149999999999999,CCCCCCCCCC[N+](C)(C)C.[Br-],1.55,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.5249999999999999,CCCCCCCCCCO,1.05,CCCCCCCCCC(=O)OCC(CO)O,0.605,0
CCCCCCCCCC(=O)O,0.0509999999999999,CCCCCCCCCC(=O)[O-],1.15,CCCCCCCCCCN,0.24,CCCCCCCCCC[N+](C)(C)C.[Br-],1.0,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],1.7500000000000004,CCCCCCCCCCO,0.855,CCCCCCCCCC(=O)OCC(CO)O,0.6299999999999999,2
CCCCCCCCCC(=O)O,0.2749999999999999,CCCCCCCCCC(=O)[O-],1.3,CCCCCCCCCCN,1.5750000000000004,CCCCCCCCCC[N+](C)(C)C.[Br-],1.825,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.5,CCCCCCCCCCO,1.275,CCCCCCCCCC(=O)OCC(CO)O,0.6,0
CCCCCCCCCC(=O)O,0.0279999999999998,CCCCCCCCCC(=O)[O-],0.3849999999999999,CCCCCCCCCCN,0.745,CCCCCCCCCC[N+](C)(C)C.[Br-],2.2,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],1.025,CCCCCCCCCCO,1.1175,CCCCCCCCCC(=O)OCC(CO)O,0.7,0
CCCCCCCCCC(=O)O,2.675,CCCCCCCCCC(=O)[O-],0.2699999999999999,CCCCCCCCCCN,1.3,CCCCCCCCCC[N+](C)(C)C.[Br-],1.35,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.1329999999999999,CCCCCCCCCCO,0.8475000000000001,CCCCCCCCCC(=O)OCC(CO)O,0.8500000000000001,0
CCCCCCCCCC(=O)O,1.875,CCCCCCCCCC(=O)[O-],0.405,CCCCCCCCCCN,0.3699999999999999,CCCCCCCCCC[N+](C)(C)C.[Br-],0.2999999999999999,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],1.55,CCCCCCCCCCO,0.5249999999999999,CCCCCCCCCC(=O)OCC(CO)O,0.3799999999999999,0
CCCCCCCCCC(=O)O,0.0769999999999999,CCCCCCCCCC(=O)[O-],0.2749999999999999,CCCCCCCCCCN,0.0439999999999999,CCCCCCCCCC[N+](C)(C)C.[Br-],3.6000000000000005,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.8450000000000001,CCCCCCCCCCO,0.4274999999999999,CCCCCCCCCC(=O)OCC(CO)O,0.91,13
CCCCCCCCCC(=O)O,0.2699999999999999,CCCCCCCCCC(=O)[O-],0.165,CCCCCCCCCCN,3.725,CCCCCCCCCC[N+](C)(C)C.[Br-],0.6449999999999999,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],1.3999999999999997,CCCCCCCCCCO,1.2225,CCCCCCCCCC(=O)OCC(CO)O,0.3949999999999999,0
CCCCCCCCCC(=O)O,0.3699999999999999,CCCCCCCCCC(=O)[O-],1.5000000000000004,CCCCCCCCCCN,0.405,CCCCCCCCCC[N+](C)(C)C.[Br-],0.46,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],1.975,CCCCCCCCCCO,1.3575,CCCCCCCCCC(=O)OCC(CO)O,0.3699999999999999,0
CCCCCCCCCC(=O)O,4.55,CCCCCCCCCC(=O)[O-],0.0209999999999999,CCCCCCCCCCN,1.65,CCCCCCCCCC[N+](C)(C)C.[Br-],1.5750000000000004,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.017,CCCCCCCCCCO,1.3125,CCCCCCCCCC(=O)OCC(CO)O,0.765,0
CCCCCCCCCC(=O)O,0.5399999999999999,CCCCCCCCCC(=O)[O-],1.95,CCCCCCCCCCN,0.3099999999999999,CCCCCCCCCC[N+](C)(C)C.[Br-],0.0139999999999998,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],2.975,CCCCCCCCCCO,0.2054999999999998,CCCCCCCCCC(=O)OCC(CO)O,0.345,0
CCCCCCCCCC(=O)O,0.0909999999999999,CCCCCCCCCC(=O)[O-],3.8499999999999983,CCCCCCCCCCN,2.0250000000000004,CCCCCCCCCC[N+](C)(C)C.[Br-],0.255,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],1.05,CCCCCCCCCCO,1.3725,CCCCCCCCCC(=O)OCC(CO)O,0.59,0
CCCCCCCCCC(=O)O,0.0219999999999999,CCCCCCCCCC(=O)[O-],1.6750000000000005,CCCCCCCCCCN,1.45,CCCCCCCCCC[N+](C)(C)C.[Br-],0.1219999999999999,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],2.5749999999999997,CCCCCCCCCCO,1.035,CCCCCCCCCC(=O)OCC(CO)O,0.4299999999999999,2
CCCCCCCCCC(=O)O,2.475000000000001,CCCCCCCCCC(=O)[O-],0.53,CCCCCCCCCCN,4.75,CCCCCCCCCC[N+](C)(C)C.[Br-],0.705,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.0979999999999999,CCCCCCCCCCO,0.1829999999999998,CCCCCCCCCC(=O)OCC(CO)O,0.0809999999999999,0
CCCCCCCCCC(=O)O,0.1429999999999998,CCCCCCCCCC(=O)[O-],0.6299999999999999,CCCCCCCCCCN,1.95,CCCCCCCCCC[N+](C)(C)C.[Br-],4.05,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.2749999999999999,CCCCCCCCCCO,0.1229999999999998,CCCCCCCCCC(=O)OCC(CO)O,0.4499999999999999,2
CCCCCCCCCC(=O)O,2.8,CCCCCCCCCC(=O)[O-],0.735,CCCCCCCCCCN,0.2649999999999999,CCCCCCCCCC[N+](C)(C)C.[Br-],0.765,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.3949999999999999,CCCCCCCCCCO,0.4499999999999999,CCCCCCCCCC(=O)OCC(CO)O,0.6299999999999999,0
CCCCCCCCCC(=O)O,0.6,CCCCCCCCCC(=O)[O-],0.0989999999999999,CCCCCCCCCCN,3.4499999999999997,CCCCCCCCCC[N+](C)(C)C.[Br-],0.2649999999999999,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],1.7750000000000008,CCCCCCCCCCO,1.1175,CCCCCCCCCC(=O)OCC(CO)O,0.19,0
CCCCCCCCCC(=O)O,2.4,CCCCCCCCCC(=O)[O-],2.1,CCCCCCCCCCN,0.2349999999999999,CCCCCCCCCC[N+](C)(C)C.[Br-],0.4699999999999999,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.4549999999999999,CCCCCCCCCCO,1.08,CCCCCCCCCC(=O)OCC(CO)O,0.1189999999999999,0
CCCCCCCCCC(=O)O,4.700000000000001,CCCCCCCCCC(=O)[O-],0.515,CCCCCCCCCCN,1.975,CCCCCCCCCC[N+](C)(C)C.[Br-],0.5199999999999999,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.1669999999999998,CCCCCCCCCCO,1.3575,CCCCCCCCCC(=O)OCC(CO)O,0.255,0
CCCCCCCCCC(=O)O,2.25,CCCCCCCCCC(=O)[O-],0.2749999999999999,CCCCCCCCCCN,1.925,CCCCCCCCCC[N+](C)(C)C.[Br-],0.32,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.995,CCCCCCCCCCO,1.3125,CCCCCCCCCC(=O)OCC(CO)O,0.1789999999999999,0
CCCCCCCCCC(=O)O,0.605,CCCCCCCCCC(=O)[O-],0.95,CCCCCCCCCCN,0.5199999999999999,CCCCCCCCCC[N+](C)(C)C.[Br-],1.25,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],1.025,CCCCCCCCCCO,0.96,CCCCCCCCCC(=O)OCC(CO)O,0.2699999999999999,0
CCCCCCCCCC(=O)O,0.2499999999999999,CCCCCCCCCC(=O)[O-],0.7,CCCCCCCCCCN,4.825,CCCCCCCCCC[N+](C)(C)C.[Br-],1.075,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],1.05,CCCCCCCCCCO,1.0125,CCCCCCCCCC(=O)OCC(CO)O,0.0529999999999999,0
CCCCCCCCCC(=O)O,0.0889999999999999,CCCCCCCCCC(=O)[O-],1.475,CCCCCCCCCCN,4.4,CCCCCCCCCC[N+](C)(C)C.[Br-],2.6250000000000004,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.4949999999999999,CCCCCCCCCCO,1.485,CCCCCCCCCC(=O)OCC(CO)O,0.21,0
CCCCCCCCCC(=O)O,1.3,CCCCCCCCCC(=O)[O-],0.158,CCCCCCCCCCN,0.0559999999999998,CCCCCCCCCC[N+](C)(C)C.[Br-],0.6949999999999998,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],2.25,CCCCCCCCCCO,1.365,CCCCCCCCCC(=O)OCC(CO)O,0.0599999999999999,0
CCCCCCCCCC(=O)O,0.2349999999999999,CCCCCCCCCC(=O)[O-],4.3,CCCCCCCCCCN,2.9500000000000006,CCCCCCCCCC[N+](C)(C)C.[Br-],0.171,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.8149999999999998,CCCCCCCCCCO,0.975,CCCCCCCCCC(=O)OCC(CO)O,0.3699999999999999,0
CCCCCCCCCC(=O)O,0.62,CCCCCCCCCC(=O)[O-],0.635,CCCCCCCCCCN,3.175,CCCCCCCCCC[N+](C)(C)C.[Br-],1.925,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.53,CCCCCCCCCCO,0.87,CCCCCCCCCC(=O)OCC(CO)O,0.1269999999999999,0
CCCCCCCCCC(=O)O,4.3,CCCCCCCCCC(=O)[O-],2.275,CCCCCCCCCCN,0.1489999999999999,CCCCCCCCCC[N+](C)(C)C.[Br-],0.255,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.017,CCCCCCCCCCO,0.8400000000000001,CCCCCCCCCC(=O)OCC(CO)O,0.46,0
CCCCCCCCCC(=O)O,0.4549999999999999,CCCCCCCCCC(=O)[O-],0.7200000000000001,CCCCCCCCCCN,0.0929999999999999,CCCCCCCCCC[N+](C)(C)C.[Br-],2.1,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.895,CCCCCCCCCCO,1.455,CCCCCCCCCC(=O)OCC(CO)O,0.58,0
CCCCCCCCCC(=O)O,4.325,CCCCCCCCCC(=O)[O-],0.785,CCCCCCCCCCN,0.565,CCCCCCCCCC[N+](C)(C)C.[Br-],0.4499999999999999,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.2149999999999999,CCCCCCCCCCO,0.48,CCCCCCCCCC(=O)OCC(CO)O,0.3999999999999999,0
CCCCCCCCCC(=O)O,2.55,CCCCCCCCCC(=O)[O-],0.6299999999999999,CCCCCCCCCCN,0.1159999999999998,CCCCCCCCCC[N+](C)(C)C.[Br-],1.025,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.595,CCCCCCCCCCO,0.0899999999999999,CCCCCCCCCC(=O)OCC(CO)O,0.152,0
CCCCCCCCCC(=O)O,3.5000000000000004,CCCCCCCCCC(=O)[O-],2.875,CCCCCCCCCCN,0.0219999999999999,CCCCCCCCCC[N+](C)(C)C.[Br-],0.0849999999999999,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.162,CCCCCCCCCCO,0.3375,CCCCCCCCCC(=O)OCC(CO)O,0.55,0
CCCCCCCCCC(=O)O,1.7500000000000004,CCCCCCCCCC(=O)[O-],0.2149999999999999,CCCCCCCCCCN,4.15,CCCCCCCCCC[N+](C)(C)C.[Br-],0.71,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.285,CCCCCCCCCCO,0.0855,CCCCCCCCCC(=O)OCC(CO)O,0.3249999999999999,0
CCCCCCCCCC(=O)O,0.1119999999999998,CCCCCCCCCC(=O)[O-],2.7250000000000005,CCCCCCCCCCN,5.0,CCCCCCCCCC[N+](C)(C)C.[Br-],1.5000000000000004,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.2699999999999999,CCCCCCCCCCO,0.4499999999999999,CCCCCCCCCC(=O)OCC(CO)O,0.2899999999999999,0
CCCCCCCCCC(=O)O,0.5199999999999999,CCCCCCCCCC(=O)[O-],0.2749999999999999,CCCCCCCCCCN,3.1500000000000004,CCCCCCCCCC[N+](C)(C)C.[Br-],0.1339999999999999,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],1.875,CCCCCCCCCCO,1.155,CCCCCCCCCC(=O)OCC(CO)O,0.3599999999999999,0
CCCCCCCCCC(=O)O,0.2899999999999999,CCCCCCCCCC(=O)[O-],0.3350000000000001,CCCCCCCCCCN,1.975,CCCCCCCCCC[N+](C)(C)C.[Br-],4.15,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.2899999999999999,CCCCCCCCCCO,0.5325,CCCCCCCCCC(=O)OCC(CO)O,0.665,7
CCCCCCCCCC(=O)O,1.125,CCCCCCCCCC(=O)[O-],4.45,CCCCCCCCCCN,4.2,CCCCCCCCCC[N+](C)(C)C.[Br-],0.0399999999999999,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.0069999999999998,CCCCCCCCCCO,0.0164999999999999,CCCCCCCCCC(=O)OCC(CO)O,0.1249999999999999,0
CCCCCCCCCC(=O)O,0.4149999999999999,CCCCCCCCCC(=O)[O-],0.162,CCCCCCCCCCN,2.1499999999999995,CCCCCCCCCC[N+](C)(C)C.[Br-],2.275,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.635,CCCCCCCCCCO,0.1425,CCCCCCCCCC(=O)OCC(CO)O,0.1999999999999999,0
CCCCCCCCCC(=O)O,0.98,CCCCCCCCCC(=O)[O-],0.3699999999999999,CCCCCCCCCCN,0.1409999999999999,CCCCCCCCCC[N+](C)(C)C.[Br-],0.8400000000000001,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],2.4,CCCCCCCCCCO,0.39,CCCCCCCCCC(=O)OCC(CO)O,0.0619999999999999,28
CCCCCCCCCC(=O)O,1.925,CCCCCCCCCC(=O)[O-],1.225,CCCCCCCCCCN,1.3,CCCCCCCCCC[N+](C)(C)C.[Br-],0.7749999999999999,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],1.3999999999999997,CCCCCCCCCCO,0.6375,CCCCCCCCCC(=O)OCC(CO)O,0.0509999999999999,4
CCCCCCCCCC(=O)O,2.4,CCCCCCCCCC(=O)[O-],0.146,CCCCCCCCCCN,0.0829999999999999,CCCCCCCCCC[N+](C)(C)C.[Br-],0.74,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],1.325,CCCCCCCCCCO,0.165,CCCCCCCCCC(=O)OCC(CO)O,0.49,68
CCCCCCCCCC(=O)O,1.525,CCCCCCCCCC(=O)[O-],0.96,CCCCCCCCCCN,1.1,CCCCCCCCCC[N+](C)(C)C.[Br-],0.6449999999999999,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],1.25,CCCCCCCCCCO,0.2129999999999999,CCCCCCCCCC(=O)OCC(CO)O,0.46,72
CCCCCCCCCC(=O)O,1.7500000000000004,CCCCCCCCCC(=O)[O-],1.65,CCCCCCCCCCN,0.0139999999999998,CCCCCCCCCC[N+](C)(C)C.[Br-],0.3949999999999999,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],2.25,CCCCCCCCCCO,0.5475,CCCCCCCCCC(=O)OCC(CO)O,0.0319999999999999,29
