0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,vesicles_formation
0.063739344,-0.08188316,0.10013938,0.09594534,-0.09491972,0.08444818,0.0071697547,0.028390396,0.092933424,-0.10090803,0.010240169,0.12280545,0.07739426,0.019361347,0.09884179,0.09643424,0.09575015,-0.095023684,0.083326824,0.072835684,0.075727336,-0.0794437,-0.096279845,0.08882023,-0.07304691,-0.086472474,-0.08753639,0.10348903,0.08553433,-0.08424972,0.10848737,0.0022089414,1
0.0638722,-0.08481472,0.095989436,0.08979217,-0.09349363,0.081773326,0.007926458,0.032592893,0.085005745,-0.09924876,0.009886736,0.11938223,0.08000117,0.018578455,0.099603586,0.094381645,0.097003266,-0.09406255,0.08358038,0.07509746,0.07888288,-0.08281358,-0.09666244,0.08696032,-0.070085734,-0.08877482,-0.0841036,0.10133622,0.08647429,-0.08181488,0.10653829,0.002660051,1
0.06381384,-0.08118357,0.102306075,0.09841854,-0.09638317,0.085448414,0.00722172,0.027513897,0.09531682,-0.1027611,0.010912066,0.12502907,0.07689688,0.020700723,0.09931177,0.096925125,0.09710617,-0.09619327,0.08359077,0.07201406,0.0756847,-0.07938729,-0.09739826,0.08968956,-0.07520215,-0.08614446,-0.08945225,0.105731994,0.085648805,-0.086393185,0.11025434,0.0013788715,1
0.062284194,-0.08716073,0.09824705,0.09431364,-0.097441696,0.08394631,0.0075693186,0.033577252,0.08694697,-0.10191229,0.009912534,0.12470227,0.07916085,0.015504416,0.10311753,0.09847909,0.09879217,-0.09558116,0.08432627,0.073679745,0.08206182,-0.08454774,-0.09887674,0.08911106,-0.07347987,-0.09345793,-0.08601861,0.105353534,0.089330815,-0.08236242,0.110281594,0.0026530274,1
0.06728671,-0.07738929,0.09353089,0.08645106,-0.087456025,0.07988848,0.0069495817,0.026886402,0.08754803,-0.094925694,0.010008718,0.1119544,0.07820319,0.023610307,0.09265415,0.0883144,0.0916144,-0.0916112,0.08072275,0.07472401,0.06985813,-0.075902194,-0.091272056,0.084528826,-0.065754056,-0.07980823,-0.08197046,0.09461239,0.080787554,-0.0818024,0.100083634,0.002043588,1
0.06413354,-0.08242434,0.09686316,0.09110414,-0.092332534,0.08246339,0.0073097013,0.029384976,0.08816871,-0.09994142,0.010173479,0.11940396,0.079141326,0.019419106,0.09878032,0.09395544,0.09621111,-0.09464187,0.08278005,0.07468777,0.075159416,-0.079954915,-0.096499495,0.08687226,-0.07008333,-0.08619378,-0.08429695,0.10109702,0.08557058,-0.082243554,0.1059642,0.0022643614,1
0.0697423,-0.07064003,0.09288921,0.083547816,-0.08269628,0.078226775,0.006885801,0.022014018,0.088343516,-0.09482558,0.011305477,0.106708,0.07788114,0.029954309,0.08868682,0.081120946,0.091323145,-0.092071116,0.078982346,0.075084805,0.061837696,-0.07125596,-0.090650864,0.081459805,-0.0628666,-0.07212164,-0.08035532,0.09137353,0.0769169,-0.08312837,0.09596884,-0.0006616507,1
0.06337791,-0.076073386,0.10589829,0.10262324,-0.09436441,0.0873897,0.0066317664,0.021095175,0.10307692,-0.10392317,0.011040345,0.12535028,0.074714854,0.022124639,0.09716074,0.09644118,0.09478749,-0.09707848,0.083044,0.07104118,0.06814932,-0.073554784,-0.096948504,0.08945454,-0.07521185,-0.0803297,-0.09114425,0.105405405,0.08332199,-0.08701278,0.10979853,0.0006365088,1
0.06708596,-0.08300532,0.088361576,0.07970724,-0.08807498,0.077011,0.00773256,0.03389198,0.076302595,-0.09457104,0.00993517,0.1102398,0.081639126,0.021368502,0.096201986,0.08714047,0.0954766,-0.09148181,0.081223354,0.0770025,0.0767855,-0.08232692,-0.09358766,0.083091356,-0.06383671,-0.086457275,-0.07786505,0.094269454,0.08411363,-0.07923668,0.09951097,0.00215275,1
0.065159656,-0.07325534,0.10335938,0.09934763,-0.09082737,0.08615156,0.005661018,0.017895918,0.10242602,-0.10409419,0.01188345,0.12232631,0.07524029,0.024519097,0.095895916,0.093117416,0.09482539,-0.09762566,0.080884516,0.071879126,0.06319901,-0.07055,-0.09677064,0.08788957,-0.07316692,-0.076787435,-0.088378645,0.10319731,0.08210746,-0.086968504,0.10663885,-0.00015971763,1
0.063917205,-0.080244064,0.09957941,0.095243976,-0.09310725,0.08449857,0.006412614,0.025515253,0.09332466,-0.10319358,0.011046949,0.12263718,0.077834964,0.020002974,0.09981554,0.09501972,0.09727465,-0.09686732,0.08211977,0.07343436,0.07187402,-0.07735423,-0.098268576,0.087878145,-0.072448574,-0.0849637,-0.085857235,0.10369399,0.085953765,-0.084055156,0.107589625,0.0011649238,1
0.064318806,-0.077055015,0.102820896,0.09960208,-0.09226452,0.08638509,0.0058880225,0.021025296,0.10208639,-0.10110401,0.010371905,0.123041324,0.07538223,0.021152606,0.09563971,0.097216524,0.092097975,-0.09524992,0.081895396,0.0720694,0.067752406,-0.07262742,-0.09415819,0.089596815,-0.073461376,-0.07932694,-0.08930323,0.10260679,0.082594536,-0.085650705,0.10747608,0.0028514485,1
0.068777345,-0.07603023,0.089137174,0.07934069,-0.08243962,0.07707945,0.006724254,0.025600897,0.08229916,-0.095046796,0.010846691,0.106849745,0.080857016,0.026112188,0.09206985,0.08324807,0.09322942,-0.09227654,0.07900922,0.07756188,0.06580903,-0.07468749,-0.09238403,0.08137658,-0.0617441,-0.07659679,-0.07718094,0.09149329,0.08009499,-0.08038821,0.0959097,0.0012128947,1
0.066030756,-0.07277681,0.10130816,0.09689228,-0.089242026,0.08502192,0.0054703057,0.017980704,0.10080208,-0.102282435,0.011672508,0.119823046,0.075453766,0.024929695,0.09456087,0.09172627,0.09354974,-0.096525654,0.08016951,0.072308086,0.06245729,-0.069992505,-0.09523175,0.08711545,-0.071442276,-0.075863495,-0.08686046,0.100946255,0.08121819,-0.08612431,0.104605086,0.00019122788,1
0.061009165,-0.088905275,0.10037437,0.09702604,-0.10000784,0.085504375,0.007476018,0.033605155,0.08765442,-0.10671772,0.010914085,0.12950945,0.07989978,0.014635457,0.1072754,0.100571476,0.10325327,-0.09876693,0.08489543,0.07362259,0.08353906,-0.08622832,-0.103424236,0.09020708,-0.07658141,-0.09635606,-0.08712091,0.11010572,0.09229919,-0.08379006,0.113792524,0.001606883,1
0.068339296,-0.07538996,0.09329991,0.08462822,-0.08613719,0.078661546,0.0076518757,0.026864054,0.08639389,-0.093857095,0.010317959,0.10920081,0.07833637,0.026665282,0.090507336,0.084988676,0.09146538,-0.09100391,0.080796786,0.07494683,0.06870446,-0.07561551,-0.090472974,0.08318011,-0.064471535,-0.07722902,-0.08184351,0.093055725,0.07888738,-0.08254042,0.09861803,0.0010206684,1
0.06589201,-0.07835339,0.09758315,0.094327524,-0.09111347,0.08433491,0.004818911,0.022353588,0.09569126,-0.101785675,0.011255707,0.12130029,0.07709204,0.020916432,0.09778672,0.09501462,0.09479154,-0.09608954,0.07980463,0.07305863,0.06846609,-0.073980115,-0.095614225,0.08843974,-0.07199486,-0.08221387,-0.084767185,0.10169779,0.08453921,-0.08458324,0.10531148,0.002098292,1
0.06914157,-0.07381458,0.09185695,0.085015595,-0.0847421,0.079594,0.0053194272,0.022068573,0.08865359,-0.09736092,0.011568489,0.11100732,0.078207284,0.02618496,0.09273141,0.085449174,0.093113385,-0.09373647,0.0779514,0.07480805,0.0637824,-0.072088495,-0.09264265,0.083536714,-0.06523732,-0.07671276,-0.07956167,0.094229214,0.08043353,-0.0828243,0.09792826,0.00034142868,1
0.066865556,-0.07626705,0.097323835,0.08969381,-0.08915918,0.08087546,0.008052568,0.02687025,0.090564795,-0.095535256,0.010176442,0.11343982,0.07735219,0.02567818,0.09162789,0.0883684,0.091879,-0.091790825,0.0822915,0.07379529,0.0704796,-0.076302014,-0.09143634,0.08513566,-0.06761196,-0.07834629,-0.08543458,0.09636367,0.07964618,-0.08407758,0.10217398,0.0012684754,1
0.066386,-0.08637196,0.08653264,0.07797712,-0.09045056,0.07640225,0.0077964026,0.03754443,0.069959275,-0.09815335,0.010874564,0.1124872,0.083410114,0.019613406,0.10148162,0.0868128,0.10123113,-0.09400607,0.0813771,0.07748725,0.08112578,-0.08679089,-0.098457135,0.08263051,-0.06479708,-0.093014,-0.07567872,0.09732351,0.08829873,-0.07866238,0.10126401,0.00040483498,1
0.067741476,-0.07972553,0.08967286,0.08090519,-0.08599541,0.07735294,0.007650074,0.030742016,0.08097933,-0.091994986,0.009348692,0.10812184,0.080096,0.023058744,0.09208664,0.08656447,0.09123594,-0.08972035,0.08092965,0.07648696,0.07276635,-0.07856188,-0.09005081,0.08303936,-0.06279501,-0.081214435,-0.07922412,0.091707185,0.08077242,-0.07959481,0.09782024,0.0029693008,1
0.063078135,-0.08643108,0.09720277,0.09201292,-0.09890807,0.08234237,0.008343497,0.036200933,0.08051159,-0.105117954,0.01165555,0.12426564,0.0800147,0.018336248,0.105819955,0.09324515,0.10485337,-0.09800942,0.084369056,0.07329936,0.08399005,-0.087933354,-0.10326272,0.086974576,-0.07360767,-0.09677388,-0.0843098,0.10720816,0.091025665,-0.08352981,0.11063487,-0.0016330981,1
0.06335761,-0.083528385,0.09910402,0.09239705,-0.097726084,0.082214236,0.009087148,0.03439455,0.08203037,-0.105814725,0.012205308,0.12304554,0.07983901,0.021588307,0.10417021,0.09047676,0.10531071,-0.09857868,0.084793575,0.07339302,0.08111414,-0.08653938,-0.10376487,0.08582504,-0.073211245,-0.09305359,-0.085319676,0.10704019,0.089199215,-0.08484499,0.110273145,-0.0031010816,1
0.060646884,-0.08547788,0.10479865,0.103503585,-0.10228731,0.08811437,0.0069228467,0.029961778,0.094152495,-0.1098048,0.011727711,0.13336995,0.07706937,0.015662145,0.10780303,0.10120911,0.10391441,-0.10075451,0.08479514,0.070836544,0.08072748,-0.08369061,-0.10481057,0.091389604,-0.07973576,-0.09562005,-0.090201065,0.1131816,0.09218517,-0.08625458,0.11621339,-0.0005023506,1
0.06626779,-0.06954838,0.10464601,0.096945114,-0.08946242,0.08383277,0.008240428,0.019764319,0.09977508,-0.101274796,0.011971785,0.116875306,0.075057,0.030445527,0.09126254,0.08628408,0.09428832,-0.095758215,0.08267091,0.071910754,0.06287378,-0.0715066,-0.09508731,0.084945224,-0.070637524,-0.07243067,-0.089614846,0.10033036,0.077990144,-0.08820774,0.10472912,-0.00256922,0
0.065301515,-0.07471303,0.101688676,0.09384235,-0.09068353,0.08290166,0.008310725,0.024124388,0.09344227,-0.102272175,0.011830752,0.1179524,0.077501066,0.02704448,0.09528361,0.08795622,0.09733139,-0.096433215,0.08302397,0.073509276,0.06800467,-0.07589249,-0.097603515,0.08497759,-0.070461564,-0.07825681,-0.087143764,0.10156435,0.081585385,-0.08623805,0.105613165,-0.0017697827,1
0.063545585,-0.07346005,0.10996108,0.111595705,-0.09779482,0.09170624,0.0040519037,0.015036423,0.113384955,-0.108407214,0.012191844,0.13279657,0.07105461,0.021190181,0.09922581,0.101125404,0.09502724,-0.09996797,0.08115956,0.06722111,0.06469111,-0.06927317,-0.09810789,0.09319599,-0.080954626,-0.08089395,-0.094480485,0.110299736,0.08468894,-0.09047346,0.113305986,-0.00018189801,0
0.06496719,-0.08280481,0.09326228,0.08474339,-0.09176481,0.0790159,0.008732078,0.034155503,0.077764764,-0.10013436,0.011016116,0.11523364,0.08119376,0.02167618,0.100075126,0.087325625,0.100646324,-0.09510209,0.08313793,0.07585053,0.0780137,-0.08431209,-0.09916272,0.08329723,-0.06715598,-0.08915587,-0.080603845,0.099776335,0.086450316,-0.081094444,0.104016274,-0.0009139685,0
0.06456819,-0.08226383,0.09559956,0.08969286,-0.09289889,0.08157466,0.00742313,0.030829009,0.084741905,-0.10070293,0.010723662,0.1187879,0.07929215,0.01994661,0.09995115,0.09170154,0.098297104,-0.09528451,0.08251699,0.074352905,0.07621184,-0.08141053,-0.09788971,0.08586889,-0.069688454,-0.08833156,-0.08293195,0.10126911,0.086438365,-0.08208746,0.10561473,0.00056228065,1
0.0651768,-0.07604538,0.10006405,0.096830115,-0.094456956,0.08426429,0.0063029416,0.025013546,0.09301434,-0.103484645,0.011852179,0.12173249,0.07509891,0.02235695,0.09910024,0.09074203,0.09792458,-0.09718188,0.08140519,0.07047924,0.07062643,-0.07661253,-0.098285735,0.08670522,-0.07255079,-0.08582998,-0.08589311,0.103378184,0.08509561,-0.08508865,0.10687095,-0.002492717,1
0.06356746,-0.08386526,0.09683557,0.09170385,-0.09688761,0.08217735,0.007895913,0.033734586,0.08197316,-0.10428671,0.0115765175,0.122349605,0.0791939,0.019071477,0.10414138,0.091658555,0.103100106,-0.097611986,0.0834859,0.07311843,0.0803064,-0.08516957,-0.10207877,0.08608415,-0.072107226,-0.09410282,-0.08348704,0.105256714,0.0895691,-0.08288689,0.10873296,-0.001933645,0
0.06869504,-0.06776111,0.09762289,0.09574799,-0.08891059,0.08370426,0.003798833,0.01666897,0.098322645,-0.100873694,0.012363841,0.11653278,0.07208871,0.025983045,0.093557544,0.086226754,0.092591286,-0.09596074,0.077083714,0.06893228,0.05951125,-0.06759465,-0.093531206,0.0852549,-0.069481015,-0.07775028,-0.083373755,0.09777053,0.080509804,-0.08518877,0.1007881,-0.0033556388,0
0.072045706,-0.06880422,0.0869101,0.07836976,-0.07939812,0.07609813,0.0050255824,0.020529063,0.08424058,-0.093294345,0.011690166,0.10247558,0.07783695,0.029846862,0.08820984,0.07760596,0.09045064,-0.09154906,0.075637095,0.07523246,0.05845964,-0.06896226,-0.08931553,0.07960799,-0.059494834,-0.07223795,-0.07493453,0.08739399,0.0768243,-0.08088952,0.09119975,-0.0013078465,0
0.06330759,-0.07274082,0.10980699,0.11301839,-0.09776511,0.0925213,0.0030860158,0.013337338,0.11509746,-0.10885331,0.012077929,0.1336538,0.06998656,0.019573797,0.09985642,0.102061346,0.094217695,-0.10031667,0.08028122,0.06642574,0.0630109,-0.067578875,-0.09804002,0.09353086,-0.0810575,-0.0815037,-0.09390945,0.11025925,0.0852295,-0.08964684,0.11308527,-0.00018027355,0
0.06574373,-0.070991814,0.10537551,0.102833726,-0.0933447,0.08692925,0.0057740766,0.018026443,0.104675904,-0.103509314,0.011999846,0.12325089,0.07253166,0.025689963,0.0947598,0.09236589,0.093950175,-0.09705299,0.081114344,0.06901528,0.06396346,-0.0703777,-0.09549527,0.08852764,-0.07474662,-0.077621795,-0.090628594,0.10377121,0.0811543,-0.08858827,0.10755525,-0.0017558509,0
0.06710737,-0.07147262,0.099678725,0.09534801,-0.08842161,0.08379837,0.0056322278,0.019042315,0.099589854,-0.09823913,0.010849741,0.116353065,0.07422165,0.025371836,0.091533005,0.089898035,0.0901702,-0.093776636,0.07987833,0.07148957,0.06268693,-0.06952777,-0.09150125,0.08638622,-0.06939113,-0.07517253,-0.0862567,0.09744161,0.07915526,-0.08509083,0.10220513,0.0004858562,0
0.06672565,-0.0740663,0.096815504,0.08897883,-0.08822004,0.08058025,0.00770718,0.025167504,0.08866424,-0.0987872,0.011288717,0.11311515,0.07744816,0.026428627,0.09375946,0.08495965,0.095167905,-0.09434974,0.08141694,0.07377931,0.06733096,-0.07539383,-0.09503505,0.083126865,-0.06670623,-0.07881301,-0.08315139,0.09702813,0.08081186,-0.083448365,0.10146796,-0.0016649683,1
0.06413165,-0.071385294,0.10712273,0.10765448,-0.09395028,0.08985159,0.0040434008,0.014235293,0.110948935,-0.10533934,0.011494904,0.12749043,0.07109974,0.021462202,0.096648514,0.09764393,0.0922834,-0.098180465,0.08030746,0.06817977,0.061360374,-0.06719395,-0.0958671,0.09070172,-0.07659595,-0.07824805,-0.09144526,0.10555986,0.08272268,-0.08762707,0.10916998,-0.000102733495,0
0.06752155,-0.067855336,0.100308195,0.09233365,-0.08606166,0.081617005,0.007730645,0.01970719,0.09617043,-0.09740556,0.011240347,0.11130206,0.07473833,0.030142529,0.08880954,0.082859546,0.0911692,-0.09344247,0.081127405,0.07230955,0.06054744,-0.06980242,-0.09203172,0.08270915,-0.06622989,-0.07131402,-0.08577349,0.095051125,0.076373026,-0.08511293,0.100047484,-0.0023982562,0
0.061265033,-0.07385107,0.11442771,0.11787759,-0.09937813,0.09520544,0.003299975,0.011309752,0.12057833,-0.11263941,0.012347929,0.13876608,0.07035202,0.01877037,0.1019165,0.10617927,0.09591178,-0.102644585,0.08164984,0.066772714,0.062533714,-0.06717038,-0.10086784,0.095437266,-0.08436611,-0.080688044,-0.097253926,0.11461525,0.0864548,-0.09137879,0.11702403,0.00049508805,0
0.06508942,-0.07370692,0.10522505,0.10227768,-0.09253739,0.08723862,0.005793409,0.018314485,0.10597195,-0.10211618,0.011107361,0.12366808,0.07384743,0.023994196,0.09421673,0.09589922,0.092034705,-0.09594754,0.08161642,0.07064157,0.06498502,-0.07048031,-0.09403152,0.089796044,-0.07475764,-0.07655118,-0.09122401,0.10339676,0.08105688,-0.08799745,0.10789175,0.0013603717,0
0.06494327,-0.07128447,0.10749725,0.10851194,-0.09578622,0.0904021,0.0033401062,0.013361954,0.110490896,-0.11029523,0.013512409,0.1308864,0.071745016,0.02331444,0.10003458,0.097067006,0.09764653,-0.101691194,0.07934551,0.06767235,0.061501794,-0.06815222,-0.10015157,0.09128591,-0.07956542,-0.08014664,-0.091382094,0.109657094,0.085006,-0.09051615,0.11120429,-0.0024319012,1
